Latitude, Longitude, Altitude (m), Time, Sats, Speed (m/s), Range (m), Battery (%), Roll (deg), Pitch (deg), Yaw (deg), Images, HD Signal (%), RC Signal (%), Battery Temp (C), Battery Voltage (mV), Battery Current (mA), Battery Energy (mAh), Battery Capacity (mAh), Battery Discharges, flyState, timestamp (Unix), LastUpdate (ms), radioChannel, Rc_elevator, Rc_aileron, Rc_throttle, Rc_rudder, Rc_gyro, Dronetype, Battery_Cell1 (mV), Battery_Cell2 (mV), Battery_Cell3 (mV), Battery_Cell4 (mV), Battery_Cell5 (mV), Battery_Cell6 (mV), Video, isFlying, elapsedTime (ms), gimbalPitch (deg), gimbalRoll (deg), gimbalYaw (deg), VelocityX (m/s), VelocityY (m/s), VelocityZ (m/s), GroundSmear (cm), App Version, Aircraft Name, Aircraft Firmware, Aircraft Serial Number, Battery Firmware, Battery Serial Number, Battery Lifetime (%), App_Tip, App_Warning, CurrentFlightStartingIndex, CurrentFlightLastVisitedWaypoint, PreviousFlightEndingWaypointIndex, DJIDiagnosticError, Focal Length (m)
 40.0403845, -105.5691702, 98.700, 15:09:13.737, 16, 0.14, 6.63, 93, -1.400, 7.600, 52.500, 733, --, 92, 23, 21152, -25136, 4770, 5130, 30, 14, 1570655353.737, 44, 92, 1024, 1024, 1024, 1024, 0, , 3483, 3585, 3533, 3504, 3545, 3532, 0, 1, 46202, -89.900, 0.000, 29.400, 0.100, 0.100, -0.300, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403847, -105.5691699, 98.700, 15:09:13.837, 16, 0.14, 6.65, 93, -1.000, 7.600, 57.200, 733, --, 92, 23, 21152, -25136, 4770, 5130, 30, 14, 1570655353.837, 20, 92, 1024, 1024, 1024, 1024, 0, , 3483, 3585, 3533, 3504, 3545, 3532, 0, 1, 46302, -89.900, 0.000, 35.200, 0.100, 0.100, -0.100, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403847, -105.5691699, 98.700, 15:09:13.936, 16, 0.14, 6.65, 93, -1.000, 7.600, 57.200, 733, --, 92, 23, 21152, -25136, 4770, 5130, 30, 14, 1570655353.937, 119, 92, 1024, 1024, 1024, 1024, 0, , 3483, 3585, 3533, 3504, 3545, 3532, 0, 1, 46401, -89.900, 0.000, 40.300, 0.100, 0.100, -0.100, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403851, -105.5691695, 98.600, 15:09:14.036, 16, 0.22, 6.68, 93, -0.100, 6.700, 63.200, 733, --, 92, 23, 21152, -25136, 4770, 5130, 30, 14, 1570655354.036, 2, 92, 1024, 1024, 1024, 1024, 0, , 3483, 3585, 3533, 3504, 3545, 3532, 0, 1, 46501, -89.900, 0.000, 44.600, 0.100, 0.200, -0.100, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403852, -105.5691693, 98.600, 15:09:14.138, 16, 0.22, 6.70, 93, 0.100, 7.500, 65.100, 733, --, 92, 23, 21152, -25136, 4770, 5130, 30, 14, 1570655354.138, 9, 92, 1024, 1024, 1024, 1024, 0, , 3483, 3585, 3533, 3504, 3545, 3532, 0, 1, 46602, -89.900, 0.000, 48.100, 0.100, 0.200, -0.300, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403854, -105.5691690, 98.600, 15:09:14.236, 16, 0.22, 6.72, 93, 0.100, 8.400, 66.300, 733, --, 92, 23, 21512, -18702, 4770, 5130, 30, 14, 1570655354.236, 8, 92, 1024, 1024, 1024, 1024, 0, , 3593, 3683, 3563, 3562, 3574, 3567, 0, 1, 46701, -89.900, 0.000, 51.000, 0.100, 0.200, -0.300, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403855, -105.5691688, 98.600, 15:09:14.336, 16, 0.14, 6.74, 93, 0.000, 9.100, 67.000, 733, --, 97, 23, 21512, -18702, 4770, 5130, 30, 14, 1570655354.336, 7, 97, 1024, 1024, 1024, 1024, 0, , 3593, 3683, 3563, 3562, 3574, 3567, 0, 1, 46801, -89.900, 0.000, 53.400, 0.100, 0.100, -0.300, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403855, -105.5691688, 98.600, 15:09:14.436, 16, 0.14, 6.74, 93, 0.000, 9.100, 67.000, 733, --, 97, 23, 21512, -18702, 4770, 5130, 30, 14, 1570655354.436, 107, 97, 1024, 1024, 1024, 1024, 0, , 3593, 3683, 3563, 3562, 3574, 3567, 0, 1, 46901, -89.900, 0.000, 55.200, 0.100, 0.100, -0.300, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403855, -105.5691688, 98.600, 15:09:14.536, 16, 0.14, 6.74, 93, 0.000, 9.100, 67.000, 733, --, 97, 23, 21512, -18702, 4770, 5130, 30, 14, 1570655354.536, 207, 97, 1024, 1024, 1024, 1024, 0, , 3593, 3683, 3563, 3562, 3574, 3567, 0, 1, 47001, -89.900, 0.000, 55.200, 0.100, 0.100, -0.300, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403860, -105.5691682, 98.600, 15:09:14.636, 16, 0.10, 6.79, 93, 0.700, 8.900, 67.200, 733, --, 97, 23, 21512, -18702, 4770, 5130, 30, 14, 1570655354.636, 3, 97, 1024, 1024, 1024, 1024, 0, , 3593, 3683, 3563, 3562, 3574, 3567, 0, 1, 47101, -89.900, 0.000, 57.800, 0.000, 0.100, 0.000, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403860, -105.5691682, 98.600, 15:09:14.736, 16, 0.10, 6.79, 93, 0.700, 8.900, 67.200, 733, --, 97, 23, 21512, -18702, 4770, 5130, 30, 14, 1570655354.736, 103, 97, 1024, 1024, 1024, 1024, 0, , 3593, 3683, 3563, 3562, 3574, 3567, 0, 1, 47201, -89.900, 0.000, 57.800, 0.000, 0.100, 0.000, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403860, -105.5691680, 98.600, 15:09:14.836, 16, 0.10, 6.79, 93, 0.000, 8.500, 67.000, 733, --, 97, 23, 21512, -18702, 4770, 5130, 30, 14, 1570655354.837, 93, 97, 1024, 1024, 1024, 1024, 0, , 3593, 3683, 3563, 3562, 3574, 3567, 0, 1, 47301, -89.900, 0.000, 58.700, 0.000, 0.100, -0.100, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403860, -105.5691680, 98.600, 15:09:14.936, 16, 0.10, 6.79, 93, 0.000, 8.500, 67.000, 733, --, 93, 23, 21512, -18702, 4770, 5130, 30, 14, 1570655354.937, 193, 93, 1024, 1024, 1024, 1024, 0, , 3593, 3683, 3563, 3562, 3574, 3567, 0, 1, 47401, -89.900, 0.000, 59.400, 0.000, 0.100, -0.100, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403862, -105.5691675, 98.700, 15:09:15.037, 16, 0.10, 6.81, 93, -0.400, 8.800, 66.500, 733, --, 93, 23, 21512, -18702, 4770, 5130, 30, 14, 1570655355.037, 46, 93, 1024, 1024, 1024, 1024, 0, , 3593, 3683, 3563, 3562, 3574, 3567, 0, 1, 47501, -89.900, 0.000, 59.400, 0.000, 0.100, -0.300, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403862, -105.5691673, 98.700, 15:09:15.137, 16, 0.10, 6.82, 93, -0.400, 9.100, 66.300, 733, --, 93, 23, 21512, -18702, 4770, 5130, 30, 14, 1570655355.137, 61, 93, 1024, 1024, 1024, 1024, 0, , 3593, 3683, 3563, 3562, 3574, 3567, 0, 1, 47602, -89.900, 0.000, 60.500, 0.000, 0.100, -0.100, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403863, -105.5691671, 98.700, 15:09:15.237, 16, 0.10, 6.83, 93, -0.200, 9.000, 66.300, 733, --, 93, 23, 21512, -18702, 4770, 5130, 30, 14, 1570655355.237, 70, 93, 1024, 1024, 1024, 1024, 0, , 3593, 3683, 3563, 3562, 3574, 3567, 0, 1, 47702, -89.900, 0.000, 61.000, 0.000, 0.100, 0.000, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403864, -105.5691669, 98.700, 15:09:15.337, 16, 0.10, 6.83, 93, -0.400, 8.600, 66.300, 733, --, 93, 23, 21899, -17660, 4770, 5130, 30, 14, 1570655355.337, 50, 93, 1024, 1024, 1024, 1024, 0, , 3594, 3683, 3631, 3623, 3647, 3632, 0, 1, 47802, -89.900, 0.000, 61.300, 0.000, 0.100, -0.100, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403865, -105.5691666, 98.700, 15:09:15.437, 16, 0.10, 6.85, 93, 0.300, 8.800, 66.400, 733, --, 92, 23, 21899, -17660, 4770, 5130, 30, 14, 1570655355.437, 55, 92, 1024, 1024, 1024, 1024, 0, , 3594, 3683, 3631, 3623, 3647, 3632, 0, 1, 47902, -89.900, 0.000, 61.700, 0.000, 0.100, -0.100, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403865, -105.5691666, 98.700, 15:09:15.537, 16, 0.10, 6.85, 93, 0.300, 8.800, 66.400, 733, --, 92, 23, 21899, -17660, 4770, 5130, 30, 14, 1570655355.537, 155, 92, 1024, 1024, 1024, 1024, 0, , 3594, 3683, 3631, 3623, 3647, 3632, 0, 1, 48002, -89.900, 0.000, 62.000, 0.000, 0.100, -0.100, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403865, -105.5691663, 98.800, 15:09:15.637, 16, 0.10, 6.86, 93, -0.200, 9.000, 66.600, 733, --, 92, 23, 21899, -17660, 4770, 5130, 30, 14, 1570655355.638, 52, 92, 1024, 1024, 1024, 1024, 0, , 3594, 3683, 3631, 3623, 3647, 3632, 0, 1, 48102, -89.900, 0.000, 62.300, 0.000, 0.100, -0.300, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403865, -105.5691662, 98.800, 15:09:15.737, 16, 0.10, 6.86, 93, -0.600, 9.100, 66.600, 733, --, 92, 23, 21899, -17660, 4770, 5130, 30, 14, 1570655355.738, 53, 92, 1024, 1024, 1024, 1024, 0, , 3594, 3683, 3631, 3623, 3647, 3632, 0, 1, 48202, -89.900, 0.000, 62.500, 0.000, 0.100, -0.300, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403865, -105.5691662, 98.800, 15:09:15.838, 16, 0.10, 6.86, 93, -0.600, 9.100, 66.600, 733, --, 92, 23, 21899, -17660, 4770, 5130, 30, 14, 1570655355.838, 153, 92, 1024, 1024, 1024, 1024, 0, , 3594, 3683, 3631, 3623, 3647, 3632, 0, 1, 48303, -89.900, 0.000, 62.500, 0.000, 0.100, -0.300, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403864, -105.5691660, 98.900, 15:09:15.938, 16, 0.00, 6.85, 93, -0.100, 8.600, 66.800, 733, --, 93, 23, 21899, -17660, 4770, 5130, 30, 14, 1570655355.938, 26, 93, 1024, 1024, 1024, 1024, 0, , 3594, 3683, 3631, 3623, 3647, 3632, 0, 1, 48403, -89.900, 0.000, 62.900, 0.000, 0.000, -0.100, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403864, -105.5691660, 98.900, 15:09:16.038, 16, 0.00, 6.85, 93, 0.100, 8.400, 66.900, 733, --, 93, 23, 21899, -17660, 4770, 5130, 30, 14, 1570655356.038, 32, 93, 1024, 1024, 1024, 1024, 0, , 3594, 3683, 3631, 3623, 3647, 3632, 0, 1, 48503, -89.900, 0.000, 63.100, 0.000, 0.000, -0.100, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403864, -105.5691660, 99.000, 15:09:16.138, 16, 0.00, 6.85, 93, 0.100, 8.400, 67.100, 733, --, 93, 23, 21899, -17660, 4770, 5130, 30, 14, 1570655356.138, 25, 93, 1024, 1024, 1024, 1024, 0, , 3594, 3683, 3631, 3623, 3647, 3632, 0, 1, 48603, -89.900, 0.000, 63.400, 0.000, 0.000, -0.100, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403865, -105.5691660, 99.000, 15:09:16.238, 16, 0.00, 6.85, 93, 0.500, 7.700, 67.000, 733, --, 93, 23, 22005, -17335, 4770, 5130, 30, 14, 1570655356.238, 26, 93, 1024, 1024, 1024, 1024, 0, , 3653, 3701, 3677, 3656, 3666, 3673, 0, 1, 48703, -90.000, 0.000, 63.600, 0.000, 0.000, -0.100, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403865, -105.5691660, 99.100, 15:09:16.338, 16, 0.00, 6.86, 93, 1.000, 7.300, 66.900, 733, --, 95, 23, 22005, -17335, 4770, 5130, 30, 14, 1570655356.338, 23, 95, 1024, 1024, 1024, 1024, 0, , 3653, 3701, 3677, 3656, 3666, 3673, 0, 1, 48803, -90.000, 0.000, 63.700, 0.000, 0.000, -0.100, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403865, -105.5691660, 99.100, 15:09:16.438, 16, 0.00, 6.86, 93, 1.000, 7.300, 66.900, 733, --, 95, 23, 22005, -17335, 4770, 5130, 30, 14, 1570655356.438, 123, 95, 1024, 1024, 1024, 1024, 0, , 3653, 3701, 3677, 3656, 3666, 3673, 0, 1, 48903, -90.000, 0.000, 63.700, 0.000, 0.000, -0.100, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403866, -105.5691660, 99.100, 15:09:16.538, 16, 0.00, 6.86, 93, 1.500, 6.800, 66.700, 733, --, 95, 23, 22005, -17335, 4770, 5130, 30, 14, 1570655356.539, 12, 95, 1024, 1024, 1024, 1024, 0, , 3653, 3701, 3677, 3656, 3666, 3673, 0, 1, 49003, -89.900, 0.000, 63.900, 0.000, 0.000, -0.100, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403866, -105.5691660, 99.100, 15:09:16.638, 16, 0.00, 6.86, 93, 1.500, 6.800, 66.700, 733, --, 95, 23, 22005, -17335, 4770, 5130, 30, 14, 1570655356.639, 112, 95, 1024, 1024, 1024, 1024, 0, , 3653, 3701, 3677, 3656, 3666, 3673, 0, 1, 49103, -89.900, 0.000, 63.900, 0.000, 0.000, -0.100, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403866, -105.5691660, 99.200, 15:09:16.741, 16, 0.00, 6.86, 93, 1.000, 7.100, 66.600, 733, --, 95, 23, 22005, -17335, 4770, 5130, 30, 14, 1570655356.741, 89, 95, 1024, 1024, 1024, 1024, 0, , 3653, 3701, 3677, 3656, 3666, 3673, 0, 1, 49206, -89.900, 0.000, 64.000, 0.000, 0.000, 0.000, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403865, -105.5691660, 99.200, 15:09:16.841, 16, 0.00, 6.86, 93, 0.600, 8.000, 66.500, 733, --, 95, 23, 22005, -17335, 4770, 5130, 30, 14, 1570655356.841, 89, 95, 1024, 1024, 1024, 1024, 0, , 3653, 3701, 3677, 3656, 3666, 3673, 0, 1, 49305, -89.900, 0.000, 64.100, 0.000, 0.000, 0.000, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403865, -105.5691659, 99.200, 15:09:16.940, 16, 0.10, 6.85, 93, 0.800, 8.300, 66.500, 733, --, 95, 23, 22005, -17335, 4770, 5130, 30, 14, 1570655356.941, 78, 95, 1024, 1024, 1024, 1024, 0, , 3653, 3701, 3677, 3656, 3666, 3673, 0, 1, 49405, -89.900, 0.000, 64.200, -0.100, 0.000, 0.200, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403864, -105.5691659, 99.100, 15:09:17.039, 16, 0.10, 6.84, 93, 0.800, 8.000, 66.700, 733, --, 95, 23, 22005, -17335, 4770, 5130, 30, 14, 1570655357.039, 93, 95, 1024, 1024, 1024, 1024, 0, , 3653, 3701, 3677, 3656, 3666, 3673, 0, 1, 49504, -89.900, 0.000, 64.300, -0.100, 0.000, 0.200, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403862, -105.5691659, 99.100, 15:09:17.139, 16, 0.10, 6.83, 93, 0.000, 7.900, 67.200, 733, --, 95, 23, 22005, -17335, 4770, 5130, 30, 14, 1570655357.139, 94, 95, 1024, 1024, 1024, 1024, 0, , 3653, 3701, 3677, 3656, 3666, 3673, 0, 1, 49604, -89.900, 0.000, 64.400, -0.100, 0.000, 0.100, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403861, -105.5691659, 99.100, 15:09:17.239, 16, 0.20, 6.81, 93, -0.200, 7.800, 67.500, 733, --, 95, 23, 22005, -17335, 4770, 5130, 30, 14, 1570655357.239, 68, 95, 1024, 1024, 1024, 1024, 0, , 3653, 3701, 3677, 3656, 3666, 3673, 0, 1, 49704, -89.900, 0.000, 64.500, -0.200, 0.000, 0.200, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403856, -105.5691659, 99.000, 15:09:17.341, 16, 0.20, 6.76, 93, -0.900, 6.900, 68.000, 733, --, 95, 23, 22175, -15851, 4770, 5130, 30, 14, 1570655357.342, 72, 95, 1024, 1024, 1024, 1024, 0, , 3653, 3701, 3677, 3656, 3666, 3673, 0, 1, 49806, -90.000, 0.000, 64.600, -0.200, 0.000, 0.200, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403856, -105.5691659, 99.000, 15:09:17.441, 16, 0.20, 6.76, 93, -0.900, 6.900, 68.000, 733, --, 96, 23, 22175, -15851, 4770, 5130, 30, 14, 1570655357.441, 172, 96, 1024, 1024, 1024, 1024, 0, , 3653, 3701, 3677, 3656, 3666, 3673, 0, 1, 49906, -89.900, 0.000, 64.700, -0.200, 0.000, 0.200, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403852, -105.5691659, 99.000, 15:09:17.541, 16, 0.30, 6.71, 93, -2.200, 7.000, 67.900, 733, --, 96, 23, 22175, -15851, 4770, 5130, 30, 14, 1570655357.542, 52, 96, 1024, 1024, 1024, 1024, 0, , 3653, 3701, 3677, 3656, 3666, 3673, 0, 1, 50006, -90.000, 0.000, 64.700, -0.300, 0.000, -0.100, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403849, -105.5691659, 99.100, 15:09:17.641, 16, 0.30, 6.68, 93, -2.600, 7.100, 67.900, 733, --, 96, 23, 22175, -15851, 4770, 5130, 30, 14, 1570655357.642, 63, 96, 1024, 1024, 1024, 1024, 0, , 3653, 3701, 3677, 3656, 3666, 3673, 0, 1, 50106, -89.900, 0.000, 64.800, -0.300, 0.000, -0.100, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403847, -105.5691659, 99.100, 15:09:17.742, 16, 0.20, 6.66, 93, -3.600, 7.000, 68.100, 733, --, 96, 23, 22175, -15851, 4770, 5130, 30, 14, 1570655357.742, 64, 96, 1024, 1024, 1024, 1024, 0, , 3653, 3701, 3677, 3656, 3666, 3673, 0, 1, 50207, -89.900, 0.000, 64.900, -0.200, 0.000, -0.100, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403845, -105.5691659, 99.200, 15:09:17.842, 16, 0.20, 6.64, 93, -4.300, 6.600, 68.100, 733, --, 96, 23, 22175, -15851, 4770, 5130, 30, 14, 1570655357.842, 53, 96, 1024, 1024, 1024, 1024, 0, , 3660, 3741, 3693, 3684, 3703, 3666, 0, 1, 50306, -90.000, 0.000, 64.900, -0.200, 0.000, -0.200, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403844, -105.5691660, 99.300, 15:09:17.942, 16, 0.10, 6.63, 93, -4.000, 6.200, 67.900, 733, --, 99, 23, 22175, -15851, 4770, 5130, 30, 14, 1570655357.942, 53, 99, 1024, 1024, 1024, 1024, 0, , 3660, 3741, 3693, 3684, 3703, 3666, 0, 1, 50407, -90.000, 0.000, 65.000, -0.100, 0.000, -0.200, 0.1, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403844, -105.5691660, 99.300, 15:09:18.040, 16, 0.00, 6.62, 93, -3.100, 6.300, 67.400, 733, --, 99, 23, 22175, -15851, 4770, 5130, 30, 14, 1570655358.040, 43, 99, 1024, 1024, 1024, 1024, 0, , 3660, 3741, 3693, 3684, 3703, 3666, 0, 1, 50505, -89.900, 0.000, 65.000, 0.000, 0.000, 0.000, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403844, -105.5691660, 99.300, 15:09:18.140, 16, 0.00, 6.62, 93, -2.600, 6.200, 66.800, 733, --, 99, 23, 22175, -15851, 4770, 5130, 30, 14, 1570655358.141, 44, 99, 1024, 1024, 1024, 1024, 0, , 3660, 3741, 3693, 3684, 3703, 3666, 0, 1, 50605, -89.900, 0.000, 65.100, 0.000, 0.000, 0.200, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403844, -105.5691660, 99.300, 15:09:18.240, 16, 0.00, 6.63, 93, -2.200, 6.100, 66.400, 733, --, 99, 23, 22175, -15851, 4770, 5130, 30, 14, 1570655358.240, 44, 99, 1024, 1024, 1024, 1024, 0, , 3660, 3741, 3693, 3684, 3703, 3666, 0, 1, 50705, -89.900, 0.000, 65.100, 0.000, 0.000, 0.300, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403845, -105.5691660, 99.300, 15:09:18.340, 16, 0.00, 6.63, 93, -2.000, 5.800, 66.100, 733, --, 99, 24, 22175, -15851, 4770, 5130, 30, 14, 1570655358.340, 43, 99, 1024, 1024, 1024, 1024, 0, , 3660, 3741, 3693, 3684, 3703, 3666, 0, 1, 50805, -89.900, 0.000, 65.200, 0.000, 0.000, 0.300, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403845, -105.5691659, 99.200, 15:09:18.440, 16, 0.00, 6.63, 93, -2.400, 5.700, 66.000, 733, --, 99, 24, 22175, -15851, 4770, 5130, 30, 14, 1570655358.441, 43, 99, 1024, 1024, 1024, 1024, 0, , 3660, 3741, 3693, 3684, 3703, 3666, 0, 1, 50905, -89.900, 0.000, 65.300, 0.000, 0.000, 0.200, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403844, -105.5691659, 99.300, 15:09:18.540, 17, 0.00, 6.62, 93, -2.800, 5.900, 66.100, 733, --, 99, 24, 22175, -15851, 4770, 5130, 30, 14, 1570655358.541, 42, 99, 1024, 1024, 1024, 1024, 0, , 3660, 3741, 3693, 3684, 3703, 3666, 0, 1, 51005, -89.900, 0.000, 65.300, 0.000, 0.000, 0.000, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403844, -105.5691659, 99.400, 15:09:18.641, 17, 0.00, 6.62, 93, -2.600, 5.900, 66.300, 733, --, 99, 24, 22175, -15851, 4770, 5130, 30, 14, 1570655358.641, 32, 99, 1024, 1024, 1024, 1024, 0, , 3660, 3741, 3693, 3684, 3703, 3666, 0, 1, 51105, -89.900, 0.000, 65.400, 0.000, 0.000, -0.400, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403844, -105.5691659, 99.500, 15:09:18.741, 17, 0.00, 6.62, 93, -3.000, 6.200, 66.500, 733, --, 99, 24, 22175, -15851, 4770, 5130, 30, 14, 1570655358.741, 32, 99, 1024, 1024, 1024, 1024, 0, , 3660, 3741, 3693, 3684, 3703, 3666, 0, 1, 51206, -89.900, 0.000, 65.400, 0.000, 0.000, -0.300, 0.0, , , , , , , 93, , , 39, 39, 39, ,0.0036100
 40.0403845, -105.5691660, 99.500, 15:09:18.841, 17, 0.00, 6.63, 93, -3.300, 6.100, 66.800, 733, --, 98, 24, 22053, -18121, 4770, 5130, 30, 14, 1570655358.841, 32, 98, 1024, 1024, 1024, 1024, 0, , 3644, 3700, 3691, 3676, 3707, 3681, 0, 1, 51306, -89.900, 0.000, 65.400, 0.000, 0.000, 0.000, 0.0, , , , , , , 93, Reached Waypoint 0 - Next Waypoint: 40.040382 / -105.569173, , 39, 38, 39, ,0.0036100
 40.0403846, -105.5691661, 99.500, 15:09:18.941, 17, 0.00, 6.64, 93, -2.700, 6.100, 67.100, 733, --, 98, 24, 22053, -18121, 4770, 5130, 30, 14, 1570655358.941, 32, 98, 1024, 1024, 1024, 1024, 0, , 3644, 3700, 3691, 3676, 3707, 3681, 0, 1, 51406, -89.900, 0.000, 65.500, 0.000, 0.000, 0.400, 0.0, , , , , , , 93, , , 39, 38, 39, ,0.0036100
 40.0403846, -105.5691661, 99.500, 15:09:19.041, 17, 0.00, 6.64, 93, -2.700, 6.100, 67.100, 733, --, 98, 24, 22053, -18121, 4770, 5130, 30, 14, 1570655359.041, 132, 98, 1024, 1024, 1024, 1024, 0, , 3644, 3700, 3691, 3676, 3707, 3681, 0, 1, 51506, -89.900, 0.000, 65.500, 0.000, 0.000, 0.400, 0.0, , , , , , , 93, , , 39, 38, 39, ,0.0036100
 40.0403847, -105.5691662, 99.400, 15:09:19.141, 17, 0.00, 6.65, 93, 0.200, 6.700, 64.400, 733, --, 98, 24, 22053, -18121, 4770, 5130, 30, 14, 1570655359.141, 22, 98, 1024, 1024, 1024, 1024, 0, , 3644, 3700, 3691, 3676, 3707, 3681, 0, 1, 51606, -90.000, 0.000, 65.500, 0.000, 0.000, 0.000, 0.0, , , , , , , 93, , , 39, 38, 39, ,0.0036100
 40.0403847, -105.5691663, 99.500, 15:09:19.241, 17, 0.00, 6.66, 93, -0.100, 4.500, 62.200, 733, --, 98, 24, 22053, -18121, 4770, 5130, 30, 14, 1570655359.241, 19, 98, 1024, 1024, 1024, 1024, 0, , 3644, 3700, 3691, 3676, 3707, 3681, 0, 1, 51706, -89.900, 0.000, 65.400, 0.000, 0.000, -0.400, 0.0, , , , , , , 93, , , 39, 38, 39, ,0.0036100
 40.0403847, -105.5691663, 99.600, 15:09:19.341, 17, 0.10, 6.66, 93, -2.000, 1.000, 59.900, 733, --, 94, 24, 22053, -18121, 4770, 5130, 30, 14, 1570655359.341, 5, 94, 1024, 1024, 1024, 1024, 0, , 3644, 3700, 3691, 3676, 3707, 3681, 0, 1, 51806, -89.900, 0.000, 65.100, -0.100, 0.000, -0.200, 0.1, , , , , , , 93, , , 39, 38, 39, ,0.0036100
 40.0403847, -105.5691663, 99.600, 15:09:19.441, 17, 0.10, 6.66, 93, -2.000, 1.000, 59.900, 733, --, 94, 24, 22053, -18121, 4770, 5130, 30, 14, 1570655359.442, 105, 94, 1024, 1024, 1024, 1024, 0, , 3644, 3700, 3691, 3676, 3707, 3681, 0, 1, 51906, -89.900, 0.000, 65.100, -0.100, 0.000, -0.200, 0.1, , , , , , , 93, , , 39, 38, 39, ,0.0036100
 40.0403847, -105.5691660, 99.700, 15:09:19.549, 17, 0.20, 6.66, 93, -4.100, -5.400, 56.200, 733, --, 94, 24, 22053, -18121, 4770, 5130, 30, 14, 1570655359.549, 10, 94, 1024, 1024, 1024, 1024, 0, , 3644, 3700, 3691, 3676, 3707, 3681, 0, 1, 52014, -89.900, 0.000, 64.700, 0.000, 0.200, -0.400, 0.1, , , , , , , 93, , , 39, 38, 39, ,0.0036100
 40.0403849, -105.5691656, 99.800, 15:09:19.641, 17, 0.32, 6.68, 93, -4.400, -7.500, 54.800, 733, --, 94, 24, 22053, -18121, 4770, 5130, 30, 14, 1570655359.642, 2, 94, 1024, 1024, 1024, 1024, 0, , 3644, 3700, 3691, 3676, 3707, 3681, 0, 1, 52106, -90.000, 0.000, 63.100, 0.100, 0.300, -0.500, 0.2, , , , , , , 93, , , 39, 38, 39, ,0.0036100
