Latitude, Longitude, Altitude (m), Time, Sats, Speed (m/s), Range (m), Battery (%), Roll (deg), Pitch (deg), Yaw (deg), Images, HD Signal (%), RC Signal (%), Battery Temp (C), Battery Voltage (mV), Battery Current (mA), Battery Energy (mAh), Battery Capacity (mAh), Battery Discharges, flyState, timestamp (Unix), LastUpdate (ms), radioChannel, Rc_elevator, Rc_aileron, Rc_throttle, Rc_rudder, Rc_gyro, Dronetype, Battery_Cell1 (mV), Battery_Cell2 (mV), Battery_Cell3 (mV), Battery_Cell4 (mV), Battery_Cell5 (mV), Battery_Cell6 (mV), Video, isFlying, elapsedTime (ms), gimbalPitch (deg), gimbalRoll (deg), gimbalYaw (deg), VelocityX (m/s), VelocityY (m/s), VelocityZ (m/s), GroundSmear (cm), App Version, Aircraft Name, Aircraft Firmware, Aircraft Serial Number, Battery Firmware, Battery Serial Number, Battery Lifetime (%), App_Tip, App_Warning, CurrentFlightStartingIndex, CurrentFlightLastVisitedWaypoint, PreviousFlightEndingWaypointIndex, DJIDiagnosticError, Focal Length (m)
 40.0423022, -105.5686088, 134.100, 14:52:25.237, 15, 3.00, 225.42, 74, 0.400, -3.200, -177.200, 463, --, 98, 40, 22720, -13616, 3908, 5282, 22, 14, 1570654345.238, 29, 98, 1024, 1024, 1024, 1024, 0, , 3769, 3796, 3792, 3788, 3813, 3761, 0, 1, 257892, -89.900, 0.000, -175.200, -3.000, -0.100, 0.600, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422994, -105.5686090, 134.000, 14:52:25.338, 15, 3.00, 225.12, 74, 0.500, -2.400, -177.100, 463, --, 99, 40, 22720, -13616, 3908, 5282, 22, 14, 1570654345.339, 19, 99, 1024, 1024, 1024, 1024, 0, , 3769, 3796, 3792, 3788, 3813, 3761, 0, 1, 257993, -89.900, 0.000, -175.200, -3.000, -0.100, 0.600, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422967, -105.5686092, 134.000, 14:52:25.438, 15, 3.00, 224.82, 74, 0.000, -1.600, -177.000, 463, --, 99, 40, 22720, -13616, 3908, 5282, 22, 14, 1570654345.439, 20, 99, 1024, 1024, 1024, 1024, 0, , 3769, 3796, 3792, 3788, 3813, 3761, 0, 1, 258093, -89.900, 0.000, -175.300, -3.000, -0.100, 0.500, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422940, -105.5686094, 133.900, 14:52:25.538, 15, 2.90, 224.52, 74, 0.200, -1.000, -176.900, 463, --, 99, 40, 22720, -13616, 3908, 5282, 22, 14, 1570654345.539, 20, 99, 1024, 1024, 1024, 1024, 0, , 3769, 3796, 3792, 3788, 3813, 3761, 0, 1, 258193, -89.900, 0.000, -175.300, -2.900, -0.100, 0.500, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422913, -105.5686096, 133.900, 14:52:25.639, 15, 2.90, 224.22, 74, 0.400, -1.400, -176.800, 464, --, 99, 40, 22720, -13616, 3908, 5282, 22, 14, 1570654345.639, 16, 99, 1024, 1024, 1024, 1024, 0, , 3769, 3796, 3792, 3788, 3813, 3761, 0, 1, 258293, -89.900, 0.000, -175.300, -2.900, -0.100, 0.600, 1.5, , , , , , , 95, DJI_0463.jpg, , 21, 26, 21, ,0.0036100
 40.0422886, -105.5686099, 133.800, 14:52:25.743, 15, 2.90, 223.93, 74, 0.400, -1.600, -176.800, 464, --, 99, 40, 22720, -13616, 3908, 5282, 22, 14, 1570654345.744, 14, 99, 1024, 1024, 1024, 1024, 0, , 3769, 3796, 3792, 3788, 3813, 3761, 0, 1, 258398, -89.900, 0.000, -175.300, -2.900, -0.100, 0.700, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422886, -105.5686099, 133.800, 14:52:25.838, 15, 2.90, 223.93, 74, 0.400, -1.600, -176.800, 464, --, 99, 40, 22720, -13616, 3908, 5282, 22, 14, 1570654345.839, 109, 99, 1024, 1024, 1024, 1024, 0, , 3769, 3796, 3792, 3788, 3813, 3761, 0, 1, 258493, -89.900, 0.000, -175.300, -2.900, -0.100, 0.700, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422860, -105.5686099, 133.700, 14:52:25.938, 15, 2.90, 223.64, 74, 0.800, -2.300, -176.800, 464, --, 99, 40, 22887, -10638, 3908, 5282, 22, 14, 1570654345.938, 90, 99, 1024, 1024, 1024, 1024, 0, , 3811, 3809, 3818, 3812, 3837, 3793, 0, 1, 258593, -89.900, 0.000, -175.400, -2.900, 0.000, 0.700, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422833, -105.5686100, 133.700, 14:52:26.038, 15, 2.90, 223.35, 74, 1.800, -2.900, -176.900, 464, --, 99, 40, 22887, -10638, 3908, 5282, 22, 14, 1570654346.038, 92, 99, 1024, 1024, 1024, 1024, 0, , 3811, 3809, 3818, 3812, 3837, 3793, 0, 1, 258692, -89.900, 0.000, -175.400, -2.900, 0.000, 0.600, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422807, -105.5686100, 133.600, 14:52:26.138, 15, 2.90, 223.06, 74, 3.300, -3.000, -176.800, 464, --, 99, 40, 22887, -10638, 3908, 5282, 22, 14, 1570654346.139, 93, 99, 1024, 1024, 1024, 1024, 0, , 3811, 3809, 3818, 3812, 3837, 3793, 0, 1, 258793, -90.000, 0.000, -175.400, -2.900, 0.000, 0.700, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422780, -105.5686100, 133.500, 14:52:26.237, 15, 2.90, 222.77, 74, 4.300, -3.200, -176.600, 464, --, 99, 40, 22887, -10638, 3908, 5282, 22, 14, 1570654346.238, 85, 99, 1024, 1024, 1024, 1024, 0, , 3811, 3809, 3818, 3812, 3837, 3793, 0, 1, 258892, -89.900, 0.000, -175.400, -2.900, 0.000, 0.700, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422753, -105.5686102, 133.500, 14:52:26.338, 15, 2.90, 222.48, 74, 4.100, -3.100, -176.100, 464, --, 99, 40, 22887, -10638, 3908, 5282, 22, 14, 1570654346.339, 73, 99, 1024, 1024, 1024, 1024, 0, , 3811, 3809, 3818, 3812, 3837, 3793, 0, 1, 258993, -89.900, 0.000, -175.400, -2.900, -0.100, 0.800, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422727, -105.5686104, 133.400, 14:52:26.438, 15, 2.90, 222.19, 74, 2.400, -2.900, -175.600, 464, --, 100, 40, 22887, -10638, 3908, 5282, 22, 14, 1570654346.438, 71, 100, 1024, 1024, 1024, 1024, 0, , 3811, 3809, 3818, 3812, 3837, 3793, 0, 1, 259093, -89.900, 0.000, -175.400, -2.900, -0.100, 0.800, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422700, -105.5686107, 133.300, 14:52:26.538, 15, 2.91, 221.90, 74, 0.600, -2.800, -175.100, 464, --, 100, 40, 22887, -10638, 3908, 5282, 22, 14, 1570654346.538, 79, 100, 1024, 1024, 1024, 1024, 0, , 3811, 3809, 3818, 3812, 3837, 3793, 0, 1, 259192, -90.000, 0.000, -175.400, -2.900, -0.200, 0.800, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422674, -105.5686110, 133.200, 14:52:26.638, 15, 2.90, 221.61, 74, -1.000, -3.600, -174.700, 464, --, 100, 40, 22887, -10638, 3908, 5282, 22, 14, 1570654346.639, 81, 100, 1024, 1024, 1024, 1024, 0, , 3811, 3809, 3818, 3812, 3837, 3793, 0, 1, 259293, -90.000, 0.000, -175.400, -2.900, -0.100, 0.800, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422620, -105.5686112, 133.000, 14:52:26.738, 15, 3.00, 221.02, 74, -0.700, -5.800, -174.800, 464, --, 100, 40, 22887, -10638, 3908, 5282, 22, 14, 1570654346.739, 68, 100, 1024, 1024, 1024, 1024, 0, , 3811, 3809, 3818, 3812, 3837, 3793, 0, 1, 259393, -90.000, 0.000, -175.400, -3.000, 0.000, 0.600, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422592, -105.5686112, 133.000, 14:52:26.838, 15, 3.10, 220.72, 74, 1.000, -5.800, -175.400, 464, --, 100, 40, 22848, -11978, 3908, 5282, 22, 14, 1570654346.839, 70, 100, 1024, 1024, 1024, 1024, 0, , 3805, 3815, 3810, 3804, 3831, 3779, 0, 1, 259493, -89.900, 0.000, -175.400, -3.100, 0.000, 0.600, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422564, -105.5686111, 132.900, 14:52:26.938, 15, 3.10, 220.41, 74, 3.600, -5.000, -175.900, 464, --, 99, 40, 22848, -11978, 3908, 5282, 22, 14, 1570654346.938, 69, 99, 1024, 1024, 1024, 1024, 0, , 3805, 3815, 3810, 3804, 3831, 3779, 0, 1, 259592, -89.900, 0.000, -175.400, -3.100, 0.000, 0.500, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422535, -105.5686111, 132.900, 14:52:27.038, 15, 3.10, 220.10, 74, 5.600, -4.200, -176.400, 464, --, 99, 40, 22848, -11978, 3908, 5282, 22, 14, 1570654347.039, 54, 99, 1024, 1024, 1024, 1024, 0, , 3805, 3815, 3810, 3804, 3831, 3779, 0, 1, 259693, -89.900, 0.000, -175.400, -3.100, 0.000, 0.500, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422507, -105.5686111, 132.800, 14:52:27.138, 15, 3.10, 219.79, 74, 6.200, -3.400, -176.600, 464, --, 99, 40, 22848, -11978, 3908, 5282, 22, 14, 1570654347.139, 60, 99, 1024, 1024, 1024, 1024, 0, , 3805, 3815, 3810, 3804, 3831, 3779, 0, 1, 259793, -89.900, 0.000, -175.400, -3.100, 0.000, 0.500, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422478, -105.5686113, 132.800, 14:52:27.237, 15, 3.10, 219.48, 74, 5.300, -2.500, -176.600, 464, --, 99, 40, 22848, -11978, 3908, 5282, 22, 14, 1570654347.238, 51, 99, 1024, 1024, 1024, 1024, 0, , 3805, 3815, 3810, 3804, 3831, 3779, 0, 1, 259892, -89.900, 0.000, -175.400, -3.100, -0.100, 0.700, 1.6, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422450, -105.5686115, 132.700, 14:52:27.338, 15, 3.10, 219.17, 74, 4.000, -1.900, -176.400, 465, --, 99, 40, 22848, -11978, 3908, 5282, 22, 14, 1570654347.338, 34, 99, 1024, 1024, 1024, 1024, 0, , 3805, 3815, 3810, 3804, 3831, 3779, 0, 1, 259992, -89.900, 0.000, -175.400, -3.100, -0.100, 0.700, 1.6, , , , , , , 95, DJI_0464.jpg, , 21, 26, 21, ,0.0036100
 40.0422422, -105.5686118, 132.600, 14:52:27.438, 15, 3.00, 218.87, 74, 2.600, -1.600, -176.200, 465, --, 99, 40, 22848, -11978, 3908, 5282, 22, 14, 1570654347.438, 50, 99, 1024, 1024, 1024, 1024, 0, , 3805, 3815, 3810, 3804, 3831, 3779, 0, 1, 260092, -89.900, 0.000, -175.400, -3.000, -0.100, 0.600, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422395, -105.5686121, 132.600, 14:52:27.538, 15, 3.01, 218.56, 74, 1.800, -1.600, -175.800, 465, --, 99, 40, 22848, -11978, 3908, 5282, 22, 14, 1570654347.538, 50, 99, 1024, 1024, 1024, 1024, 0, , 3805, 3815, 3810, 3804, 3831, 3779, 0, 1, 260193, -89.900, 0.000, -175.400, -3.000, -0.200, 0.500, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422368, -105.5686123, 132.500, 14:52:27.638, 15, 3.01, 218.27, 74, 1.200, -1.900, -175.600, 465, --, 99, 40, 22848, -11978, 3908, 5282, 22, 14, 1570654347.639, 26, 99, 1024, 1024, 1024, 1024, 0, , 3805, 3815, 3810, 3804, 3831, 3779, 0, 1, 260293, -89.900, 0.000, -175.400, -3.000, -0.200, 0.500, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422342, -105.5686126, 132.400, 14:52:27.738, 15, 2.91, 217.98, 74, 1.100, -2.000, -175.400, 465, --, 99, 40, 22848, -11978, 3908, 5282, 22, 14, 1570654347.738, 25, 99, 1024, 1024, 1024, 1024, 0, , 3805, 3815, 3810, 3804, 3831, 3779, 0, 1, 260392, -89.900, 0.000, -175.400, -2.900, -0.200, 0.600, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422315, -105.5686128, 132.300, 14:52:27.838, 15, 2.91, 217.68, 74, 1.400, -2.200, -175.200, 465, --, 100, 40, 22655, -15111, 3908, 5282, 22, 14, 1570654347.838, 25, 100, 1024, 1024, 1024, 1024, 0, , 3805, 3815, 3810, 3804, 3831, 3779, 0, 1, 260493, -89.900, 0.000, -175.400, -2.900, -0.200, 0.700, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422289, -105.5686131, 132.300, 14:52:27.937, 15, 2.91, 217.39, 74, 1.400, -2.400, -175.200, 465, --, 100, 40, 22655, -15111, 3908, 5282, 22, 14, 1570654347.938, 24, 100, 1024, 1024, 1024, 1024, 0, , 3805, 3815, 3810, 3804, 3831, 3779, 0, 1, 260592, -89.900, 0.000, -175.400, -2.900, -0.200, 0.600, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422263, -105.5686134, 132.200, 14:52:28.038, 15, 2.81, 217.11, 74, 0.400, -3.500, -175.500, 465, --, 100, 40, 22655, -15111, 3908, 5282, 22, 14, 1570654348.038, 18, 100, 1024, 1024, 1024, 1024, 0, , 3805, 3815, 3810, 3804, 3831, 3779, 0, 1, 260692, -90.000, 0.000, -175.400, -2.800, -0.200, 0.700, 1.4, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422236, -105.5686136, 132.100, 14:52:28.138, 15, 2.90, 216.82, 74, 0.000, -5.000, -175.900, 465, --, 100, 40, 22655, -15111, 3908, 5282, 22, 14, 1570654348.139, 6, 100, 1024, 1024, 1024, 1024, 0, , 3805, 3815, 3810, 3804, 3831, 3779, 0, 1, 260793, -90.000, 0.000, -175.400, -2.900, -0.100, 0.600, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422210, -105.5686138, 132.000, 14:52:28.237, 15, 2.90, 216.53, 74, 0.200, -6.200, -176.000, 465, --, 100, 40, 22655, -15111, 3908, 5282, 22, 14, 1570654348.238, 1, 100, 1024, 1024, 1024, 1024, 0, , 3805, 3815, 3810, 3804, 3831, 3779, 0, 1, 260892, -90.000, 0.000, -175.400, -2.900, -0.100, 0.600, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422184, -105.5686141, 131.900, 14:52:28.338, 15, 2.90, 216.24, 74, 0.500, -7.300, -176.100, 465, --, 99, 40, 22655, -15111, 3908, 5282, 22, 14, 1570654348.338, 14, 99, 1024, 1024, 1024, 1024, 0, , 3754, 3778, 3785, 3785, 3811, 3759, 0, 1, 260992, -90.000, 0.000, -175.400, -2.900, -0.100, 0.500, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422157, -105.5686142, 131.900, 14:52:28.439, 15, 3.00, 215.95, 74, 1.100, -7.400, -176.300, 465, --, 99, 40, 22655, -15111, 3908, 5282, 22, 14, 1570654348.439, 2, 99, 1024, 1024, 1024, 1024, 0, , 3754, 3778, 3785, 3785, 3811, 3759, 0, 1, 261093, -90.000, 0.000, -175.400, -3.000, 0.000, 0.500, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422157, -105.5686142, 131.900, 14:52:28.538, 15, 3.00, 215.95, 74, 1.100, -7.400, -176.300, 465, --, 99, 40, 22655, -15111, 3908, 5282, 22, 14, 1570654348.538, 100, 99, 1024, 1024, 1024, 1024, 0, , 3754, 3778, 3785, 3785, 3811, 3759, 0, 1, 261192, -90.000, 0.000, -175.400, -3.000, 0.000, 0.500, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422103, -105.5686145, 131.800, 14:52:28.640, 15, 3.00, 215.36, 74, 2.600, -6.500, -176.300, 465, --, 99, 40, 22655, -15111, 3908, 5282, 22, 14, 1570654348.640, 1, 99, 1024, 1024, 1024, 1024, 0, , 3754, 3778, 3785, 3785, 3811, 3759, 0, 1, 261294, -89.900, 0.000, -175.400, -3.000, 0.000, 0.400, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422103, -105.5686145, 131.800, 14:52:28.738, 15, 3.00, 215.36, 74, 2.600, -6.500, -176.300, 465, --, 99, 40, 22655, -15111, 3908, 5282, 22, 14, 1570654348.738, 100, 99, 1024, 1024, 1024, 1024, 0, , 3754, 3778, 3785, 3785, 3811, 3759, 0, 1, 261393, -89.900, 0.000, -175.400, -3.000, 0.000, 0.400, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422048, -105.5686149, 131.700, 14:52:28.838, 15, 3.00, 214.76, 74, 2.500, -4.000, -176.500, 465, --, 99, 40, 22582, -15111, 3908, 5282, 22, 14, 1570654348.839, 0, 99, 1024, 1024, 1024, 1024, 0, , 3754, 3778, 3785, 3785, 3811, 3759, 0, 1, 261493, -89.900, 0.000, -175.400, -3.000, -0.100, 0.200, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422048, -105.5686149, 131.700, 14:52:28.938, 15, 3.00, 214.76, 74, 2.500, -4.000, -176.500, 465, --, 99, 40, 22582, -15111, 3908, 5282, 22, 14, 1570654348.938, 100, 99, 1024, 1024, 1024, 1024, 0, , 3754, 3778, 3785, 3785, 3811, 3759, 0, 1, 261592, -89.900, 0.000, -175.400, -3.000, -0.100, 0.200, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0422021, -105.5686151, 131.700, 14:52:29.038, 15, 3.00, 214.46, 74, 2.100, -4.300, -176.900, 465, --, 99, 40, 22582, -15111, 3908, 5282, 22, 14, 1570654349.038, 59, 99, 1024, 1024, 1024, 1024, 0, , 3754, 3778, 3785, 3785, 3811, 3759, 0, 1, 261692, -89.900, 0.000, -175.400, -3.000, -0.100, 0.400, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421995, -105.5686153, 131.600, 14:52:29.138, 15, 3.00, 214.17, 74, 1.600, -5.100, -177.400, 465, --, 99, 40, 22582, -15111, 3908, 5282, 22, 14, 1570654349.139, 90, 99, 1024, 1024, 1024, 1024, 0, , 3754, 3778, 3785, 3785, 3811, 3759, 0, 1, 261793, -90.000, 0.000, -175.500, -3.000, -0.100, 0.400, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421995, -105.5686153, 131.600, 14:52:29.237, 15, 3.00, 214.17, 74, 1.600, -5.100, -177.400, 465, --, 99, 40, 22582, -15111, 3908, 5282, 22, 14, 1570654349.238, 189, 99, 1024, 1024, 1024, 1024, 0, , 3754, 3778, 3785, 3785, 3811, 3759, 0, 1, 261892, -90.000, 0.000, -175.500, -3.000, -0.100, 0.400, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421995, -105.5686153, 131.600, 14:52:29.337, 15, 3.00, 214.17, 74, 1.600, -5.100, -177.400, 465, --, 99, 40, 22582, -15111, 3908, 5282, 22, 14, 1570654349.337, 289, 99, 1024, 1024, 1024, 1024, 0, , 3754, 3778, 3785, 3785, 3811, 3759, 0, 1, 261992, -90.000, 0.000, -175.500, -3.000, -0.100, 0.400, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421913, -105.5686156, 131.400, 14:52:29.438, 15, 3.00, 213.28, 74, 3.600, -6.700, -177.900, 465, --, 99, 40, 22582, -16273, 3908, 5282, 22, 14, 1570654349.438, 25, 99, 1024, 1024, 1024, 1024, 0, , 3735, 3754, 3761, 3764, 3792, 3730, 0, 1, 262092, -89.900, 0.000, -175.600, -3.000, 0.000, 0.400, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421913, -105.5686156, 131.400, 14:52:29.538, 15, 3.00, 213.28, 74, 3.600, -6.700, -177.900, 466, --, 99, 40, 22582, -16273, 3908, 5282, 22, 14, 1570654349.538, 125, 99, 1024, 1024, 1024, 1024, 0, , 3735, 3754, 3761, 3764, 3792, 3730, 0, 1, 262192, -89.900, 0.000, -175.600, -3.000, 0.000, 0.400, 1.5, , , , , , , 95, DJI_0465.jpg, , 21, 26, 21, ,0.0036100
 40.0421858, -105.5686158, 131.300, 14:52:29.637, 15, 3.10, 212.68, 74, 4.100, -5.200, -177.800, 466, --, 99, 40, 22582, -16273, 3908, 5282, 22, 14, 1570654349.638, 42, 99, 1024, 1024, 1024, 1024, 0, , 3735, 3754, 3761, 3764, 3792, 3730, 0, 1, 262292, -89.900, 0.000, -175.600, -3.100, 0.000, 0.500, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421858, -105.5686158, 131.300, 14:52:29.738, 15, 3.10, 212.68, 74, 4.100, -5.200, -177.800, 466, --, 99, 40, 22582, -16273, 3908, 5282, 22, 14, 1570654349.738, 143, 99, 1024, 1024, 1024, 1024, 0, , 3735, 3754, 3761, 3764, 3792, 3730, 0, 1, 262392, -89.900, 0.000, -175.700, -3.100, 0.000, 0.500, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421801, -105.5686162, 131.300, 14:52:29.837, 15, 3.10, 212.05, 74, 3.000, -5.300, -178.400, 466, --, 99, 40, 22582, -16273, 3908, 5282, 22, 14, 1570654349.837, 32, 99, 1024, 1024, 1024, 1024, 0, , 3735, 3754, 3761, 3764, 3792, 3730, 0, 1, 262492, -89.900, 0.000, -175.800, -3.100, -0.100, 0.400, 1.6, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421744, -105.5686167, 131.200, 14:52:29.938, 15, 3.10, 211.43, 74, 3.100, -1.800, -178.200, 466, --, 100, 40, 22582, -16273, 3908, 5282, 22, 14, 1570654349.938, 38, 100, 1024, 1024, 1024, 1024, 0, , 3735, 3754, 3761, 3764, 3792, 3730, 0, 1, 262592, -89.900, 0.000, -175.900, -3.100, -0.100, 0.200, 1.6, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421716, -105.5686170, 131.200, 14:52:30.037, 15, 3.01, 211.12, 74, 2.100, -0.500, -178.400, 466, --, 100, 40, 22582, -16273, 3908, 5282, 22, 14, 1570654350.038, 39, 100, 1024, 1024, 1024, 1024, 0, , 3735, 3754, 3761, 3764, 3792, 3730, 0, 1, 262692, -89.900, 0.000, -175.900, -3.000, -0.200, 0.400, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421688, -105.5686173, 131.100, 14:52:30.138, 15, 3.01, 210.81, 74, 0.300, -0.200, -178.500, 466, --, 100, 40, 22582, -16273, 3908, 5282, 22, 14, 1570654350.138, 38, 100, 1024, 1024, 1024, 1024, 0, , 3735, 3754, 3761, 3764, 3792, 3730, 0, 1, 262792, -89.900, 0.000, -176.000, -3.000, -0.200, 0.400, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421661, -105.5686176, 131.100, 14:52:30.237, 15, 3.00, 210.51, 74, -0.500, -3.000, -178.400, 466, --, 100, 40, 22582, -16273, 3908, 5282, 22, 14, 1570654350.237, 28, 100, 1024, 1024, 1024, 1024, 0, , 3735, 3754, 3761, 3764, 3792, 3730, 0, 1, 262892, -90.000, 0.000, -176.000, -3.000, -0.100, 0.200, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421634, -105.5686179, 131.100, 14:52:30.338, 15, 3.00, 210.21, 74, -0.300, -4.800, -178.100, 466, --, 100, 40, 22536, -17363, 3908, 5282, 22, 14, 1570654350.338, 29, 100, 1024, 1024, 1024, 1024, 0, , 3726, 3757, 3740, 3760, 3787, 3735, 0, 1, 262992, -90.000, 0.000, -176.100, -3.000, -0.100, 0.100, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421606, -105.5686180, 131.000, 14:52:30.438, 15, 3.00, 209.91, 74, 1.100, -4.900, -178.100, 466, --, 99, 40, 22536, -17363, 3908, 5282, 22, 14, 1570654350.438, 19, 99, 1024, 1024, 1024, 1024, 0, , 3726, 3757, 3740, 3760, 3787, 3735, 0, 1, 263093, -90.000, 0.000, -176.100, -3.000, -0.100, 0.200, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421578, -105.5686182, 131.000, 14:52:30.538, 15, 3.00, 209.60, 74, 1.300, -5.300, -178.300, 466, --, 99, 40, 22536, -17363, 3908, 5282, 22, 14, 1570654350.538, 24, 99, 1024, 1024, 1024, 1024, 0, , 3726, 3757, 3740, 3760, 3787, 3735, 0, 1, 263193, -90.000, 0.000, -176.200, -3.000, -0.100, 0.100, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421549, -105.5686184, 131.000, 14:52:30.638, 15, 3.10, 209.29, 74, 1.900, -4.900, -178.500, 466, --, 99, 40, 22536, -17363, 3908, 5282, 22, 14, 1570654350.638, 29, 99, 1024, 1024, 1024, 1024, 0, , 3726, 3757, 3740, 3760, 3787, 3735, 0, 1, 263293, -89.900, 0.000, -176.200, -3.100, -0.100, 0.200, 1.6, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421520, -105.5686186, 130.900, 14:52:30.738, 15, 3.10, 208.97, 74, 2.300, -3.400, -178.600, 466, --, 99, 40, 22536, -17363, 3908, 5282, 22, 14, 1570654350.739, 18, 99, 1024, 1024, 1024, 1024, 0, , 3726, 3757, 3740, 3760, 3787, 3735, 0, 1, 263393, -89.900, 0.000, -176.300, -3.100, -0.100, 0.100, 1.6, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421492, -105.5686189, 131.000, 14:52:30.838, 15, 3.10, 208.66, 74, 1.800, -3.600, -178.700, 466, --, 99, 40, 22536, -17363, 3908, 5282, 22, 14, 1570654350.838, 18, 99, 1024, 1024, 1024, 1024, 0, , 3726, 3757, 3740, 3760, 3787, 3735, 0, 1, 263493, -90.000, 0.000, -176.300, -3.100, -0.100, 0.100, 1.6, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421464, -105.5686191, 130.900, 14:52:30.940, 15, 3.10, 208.35, 74, 1.600, -3.900, -178.600, 466, --, 99, 40, 22536, -17363, 3908, 5282, 22, 14, 1570654350.940, 3, 99, 1024, 1024, 1024, 1024, 0, , 3726, 3757, 3740, 3760, 3787, 3735, 0, 1, 263594, -90.000, 0.000, -176.400, -3.100, -0.100, 0.400, 1.6, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421436, -105.5686193, 130.900, 14:52:31.049, 15, 3.00, 208.04, 74, 1.100, -3.700, -178.400, 466, --, 99, 40, 22536, -17363, 3908, 5282, 22, 14, 1570654351.050, 25, 99, 1024, 1024, 1024, 1024, 0, , 3726, 3757, 3740, 3760, 3787, 3735, 0, 1, 263704, -89.900, 0.000, -176.400, -3.000, -0.100, 0.500, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
 40.0421408, -105.5686195, 130.800, 14:52:31.141, 15, 3.00, 207.74, 74, 1.700, -3.500, -177.900, 466, --, 99, 40, 22536, -17363, 3908, 5282, 22, 14, 1570654351.142, 3, 99, 1024, 1024, 1024, 1024, 0, , 3726, 3757, 3740, 3760, 3787, 3735, 0, 1, 263796, -89.900, 0.000, -176.500, -3.000, -0.100, 0.400, 1.5, , , , , , , 95, , , 21, 26, 21, ,0.0036100
