"wavelength_nm","band","transmission","qe_pct","qe","spectral_response","band_fullname","relative_spectral_response"
793,"blue",0.000472815005221588,28.028,0.28028,0.000132520589663507,"blue",0.000225383226823203
793,"green",0.00221641726068501,28.028,0.28028,0.000621217429824795,"green",0.00102850336554998
793,"red",0.00111914736070781,28.028,0.28028,0.000313674622259185,"red",0.000673355588185633
793,"re",0.0029948426723606,28.028,0.28028,0.000839394504209229,"red edge",0.00229699690818541
793,"nir",0.00444452089591488,28.028,0.28028,0.00124571031670702,"near infrared",0.00705415079711812
794,"blue",0.000591100272456696,27.854,0.27854,0.000164645069890088,"blue",0.000280018653905663
794,"green",0.00309854795925952,27.854,0.27854,0.000863069548572147,"green",0.00142891988021087
794,"red",0.00142563114614479,27.854,0.27854,0.00039709529944717,"red",0.000852432169995765
794,"re",0.004666658095072,27.854,0.27854,0.00129985094580135,"red edge",0.0035570325855545
794,"nir",0.00509469772438032,27.854,0.27854,0.00141907710414889,"near infrared",0.0080358842269734
795,"blue",0.000343511681719022,27.679,0.27679,9.50805983830081e-05,"blue",0.000161707491086909
795,"green",0.00372456457108649,27.679,0.27679,0.00103092222763103,"green",0.00170682104176928
795,"red",0.00139001164156512,27.679,0.27679,0.00038474132226881,"red",0.000825912270140771
795,"re",0.0019396552426468,27.679,0.27679,0.000536877174612208,"red edge",0.00146916045313083
795,"nir",0.00537576364278906,27.679,0.27679,0.00148795761868758,"near infrared",0.0084259376206255
796,"blue",0.000429108577969352,27.504,0.27504,0.000118022023284691,"blue",0.000200724917627135
796,"green",0.00386133136126284,27.504,0.27504,0.00106202057760173,"green",0.00175830826036993
796,"red",0.00155031745807344,27.504,0.27504,0.000426399313668519,"red",0.00091533818894655
796,"re",0.00180209766847398,27.504,0.27504,0.000495648942737084,"red edge",0.00135633969879872
796,"nir",0.00613323024150705,27.504,0.27504,0.0016868836456241,"near infrared",0.00955240673038706
797,"blue",0.000534784120895417,27.329,0.27329,0.000146151152399509,"blue",0.000248565286461308
797,"green",0.00320857756072125,27.329,0.27329,0.00087687216156951,"green",0.00145177183709363
797,"red",0.00130608360431794,27.329,0.27329,0.00035693958822405,"red",0.000766231149476756
797,"re",0.00264670471138828,27.329,0.27329,0.000723317930575303,"red edge",0.00197935421525276
797,"nir",0.00674799685180734,27.329,0.27329,0.00184416005963043,"near infrared",0.0104430243373468
798,"blue",0.000757149760086881,27.154,0.27154,0.000205596445853992,"blue",0.000349666346245628
798,"green",0.00487374984978168,27.154,0.27154,0.00132341803420972,"green",0.0021910845331531
798,"red",0.0012986077799568,27.154,0.27154,0.000352623956569469,"red",0.000756966916781638
798,"re",0.00382883551440064,27.154,0.27154,0.00103968199558035,"red edge",0.00284508216025777
798,"nir",0.008443898135698,27.154,0.27154,0.00229285609976743,"near infrared",0.0129838795319663
799,"blue",0.000660799979312211,26.98,0.2698,0.000178283834418435,"blue",0.00030321466266993
799,"green",0.00426735401835269,26.98,0.2698,0.00115133211415156,"green",0.00190617471020512
799,"red",0.00108459675746509,26.98,0.2698,0.000292624205164081,"red",0.000628167310337276
799,"re",0.00252510565931817,26.98,0.2698,0.000681273506884042,"red edge",0.00186429995799831
799,"nir",0.0103409700890572,26.98,0.2698,0.00278999373002763,"near infrared",0.0157990475238697
800,"blue",0.000551640827605162,26.805,0.26805,0.000147867323839564,"blue",0.00025148404993741
800,"green",0.00506260591663582,26.805,0.26805,0.00135703151595423,"green",0.00224673586784253
800,"red",0.00217584727110442,26.805,0.26805,0.00058323586101954,"red",0.00125201434345958
800,"re",0.00238461259225892,26.805,0.26805,0.000639195405355003,"red edge",0.00174915354158762
800,"nir",0.0129497484404302,26.805,0.26805,0.00347118006945732,"near infrared",0.0196564380382038
801,"blue",0.000510767968470156,26.63,0.2663,0.000136017510003603,"blue",0.000231330583322263
801,"green",0.00440510637220748,26.63,0.2663,0.00117307982691885,"green",0.00194218077619796
801,"red",0.00205543438893568,26.63,0.2663,0.000547362177773572,"red",0.00117500541966302
801,"re",0.00205257422092737,26.63,0.2663,0.000546600515032959,"red edge",0.0014957683029222
801,"nir",0.0149415897272949,26.63,0.2663,0.00397894534437863,"near infrared",0.0225317877650196
802,"blue",0.000204983828600494,26.455,0.26455,5.42284718562607e-05,"blue",9.22285963538918e-05
802,"green",0.00465585598291272,26.455,0.26455,0.00123170670027956,"green",0.00203924491778228
802,"red",0.00179261651416766,26.455,0.26455,0.000474236698823054,"red",0.00101802922077436
802,"re",0.00103772583809377,26.455,0.26455,0.000274530370467707,"red edge",0.000751250346535666
802,"nir",0.0187378183337654,26.455,0.26455,0.00495708984019764,"near infrared",0.0280707792001376
803,"blue",0.000545389634207831,26.28,0.2628,0.000143328395869818,"blue",0.000243764508130836
803,"green",0.00494895370505602,26.28,0.2628,0.00130058503368872,"green",0.00215328163717178
803,"red",0.00181491507482656,26.28,0.2628,0.00047695968166442,"red",0.00102387456363175
803,"re",0.00244506028288305,26.28,0.2628,0.000642561842341666,"red edge",0.00175836577172636
803,"nir",0.0233843555127933,26.28,0.2628,0.00614540862876208,"near infrared",0.0347999359046765
804,"blue",0.000583174256748094,26.106,0.26106,0.000152243471466657,"blue",0.000258926744508522
804,"green",0.00479877170386779,26.106,0.26106,0.00125276734101173,"green",0.00207411344985129
804,"red",0.00142122932638323,26.106,0.26106,0.000371026127945606,"red",0.000796470287636525
804,"re",0.00373477523314343,26.106,0.26106,0.000975000422364424,"red edge",0.00266808150925456
804,"nir",0.0296084833351242,26.106,0.26106,0.00772959065946752,"near infrared",0.0437707686775974
805,"blue",0.000520632212955168,25.931,0.25931,0.000135005139141405,"blue",0.000229608802486218
805,"green",0.00497471013432697,25.931,0.25931,0.00128999208493233,"green",0.00213574368198253
805,"red",0.00115944458881821,25.931,0.25931,0.00030065557632645,"red",0.000645408005851704
805,"re",0.00428469843213532,25.931,0.25931,0.00111106515043701,"red edge",0.00304042164029968
805,"nir",0.0355231033100129,25.931,0.25931,0.00921149591931945,"near infrared",0.0521624332803852
806,"blue",0.000915309010677576,25.756,0.25756,0.000235746988790116,"blue",0.000400944616849994
806,"green",0.00378660141014434,25.756,0.25756,0.000975277059196776,"green",0.00161469348664359
806,"red",0.00115977468188627,25.756,0.25756,0.000298711567066628,"red",0.000641234861434862
806,"re",0.00520386789729203,25.756,0.25756,0.00134030821562654,"red edge",0.00366774360788792
806,"nir",0.0454243878732352,25.756,0.25756,0.0116995053406305,"near infrared",0.0662514180204114
807,"blue",0.00063399276707579,25.581,0.25581,0.000162181689745658,"blue",0.000275829081800274
807,"green",0.00407934115542328,25.581,0.25581,0.00104353626096883,"green",0.00172770515595897
807,"red",0.00207952042312157,25.581,0.25581,0.000531962119438729,"red",0.00114194659181311
807,"re",0.00365031096204609,25.581,0.25581,0.00093378604720101,"red edge",0.00255529867371249
807,"nir",0.0590343639102683,25.581,0.25581,0.0151015806318857,"near infrared",0.0855165327150572
808,"blue",0.000351995748873007,25.406,0.25406,8.94280399586762e-05,"blue",0.000152093952083517
808,"green",0.00405369981506328,25.406,0.25406,0.00102988297501498,"green",0.00170510042872472
808,"red",0.0010064236177397,25.406,0.25406,0.000255691984322948,"red",0.000548886056698165
808,"re",0.00363550992026385,25.406,0.25406,0.000923637650342234,"red edge",0.00252752766009403
808,"nir",0.0781626062513948,25.406,0.25406,0.0198579917442294,"near infrared",0.112450917691698
809,"blue",0.000518409122547922,25.231,0.25231,0.000130799805710066,"blue",0.000222456618655545
809,"green",0.00349040284218386,25.231,0.25231,0.00088066354111141,"green",0.00145804894142411
809,"red",0.00165622339901712,25.231,0.25231,0.00041788172580601,"red",0.00089705374711388
809,"re",0.00351993962696682,25.231,0.25231,0.000888115967279998,"red edge",0.00243032283476061
809,"nir",0.105086893660465,25.231,0.25231,0.0265144741394719,"near infrared",0.150144938496253
810,"blue",0.00100991214313913,25.057,0.25057,0.000253053685706372,"blue",0.000430378829348906
810,"green",0.00349078243429009,25.057,0.25057,0.000874685354560068,"green",0.00144815130382937
810,"red",0.00138163077160792,25.057,0.25057,0.000346195222441797,"red",0.000743166552510372
810,"re",0.00467008219698932,25.057,0.25057,0.00117018249609961,"red edge",0.00320219582338783
810,"nir",0.128344433049491,25.057,0.25057,0.032159264589211,"near infrared",0.182109996918384
811,"blue",0.00106853147621146,24.882,0.24882,0.000265872001910935,"blue",0.000452179467845614
811,"green",0.00301011694346881,24.882,0.24882,0.000748977297873909,"green",0.00124002585021013
811,"red",0.00137738456749559,24.882,0.24882,0.000342720828084253,"red",0.000735708177843774
811,"re",0.00397660839233125,24.882,0.24882,0.000989459700179862,"red edge",0.00270764921701308
811,"nir",0.173192962829907,24.882,0.24882,0.0430938730113375,"near infrared",0.244029992026893
812,"blue",0.000725096901327615,24.701,0.24701,0.000179106185596934,"blue",0.000304613269200906
812,"green",0.00218018497186793,24.701,0.24701,0.000538527489901097,"green",0.000891599799382115
812,"red",0.00174635751576923,24.701,0.24701,0.000431367769970158,"red",0.000926003820074975
812,"re",0.00459546509083531,24.701,0.24701,0.00113512583208723,"red edge",0.00310626351927583
812,"nir",0.233905625449377,24.701,0.24701,0.0577770285422506,"near infrared",0.327177086422324
813,"blue",0.000541235330102664,24.518,0.24518,0.000132700078234571,"blue",0.000225688490431123
813,"green",0.00281921938610272,24.518,0.24518,0.000691216209084665,"green",0.00114439512356693
813,"red",0.00174715995140259,24.518,0.24518,0.000428368676884887,"red",0.000919565759915977
813,"re",0.00483643859597018,24.518,0.24518,0.00118579801495997,"red edge",0.00324492757629076
813,"nir",0.310038665271322,24.518,0.24518,0.0760152799512227,"near infrared",0.430455813417807
814,"blue",0.000520103799224829,24.335,0.24335,0.000126567259541362,"blue",0.000215258153001243
814,"green",0.00232612103649512,24.335,0.24335,0.000566061554231087,"green",0.000937185896086857
814,"red",0.00130034327779519,24.335,0.24335,0.00031643853665146,"red",0.000679288797534545
814,"re",0.0072091492794986,24.335,0.24335,0.00175434647716598,"red edge",0.00480075627577825
814,"nir",0.395373610947694,24.335,0.24335,0.0962141682241213,"near infrared",0.544837144213736
815,"blue",0.000146927043364207,24.152,0.24152,3.54858195133233e-05,"blue",6.03521952980038e-05
815,"green",0.00222193039425866,24.152,0.24152,0.000536640628821352,"green",0.000888475864222422
815,"red",0.00126572667749988,24.152,0.24152,0.000305698307149771,"red",0.000656233079793432
815,"re",0.00746791887985797,24.152,0.24152,0.0018036517678633,"red edge",0.00493567984237415
815,"nir",0.451470441783852,24.152,0.24152,0.109039141099636,"near infrared",0.617461807764714
816,"blue",0.000801054222109667,23.969,0.23969,0.000192004686497466,"blue",0.000326550281113738
816,"green",0.00299421027032252,23.969,0.23969,0.000717682259693605,"green",0.00118821298961068
816,"red",0.00217922024155182,23.969,0.23969,0.000522337299697556,"red",0.00112128528962895
816,"re",0.00673172249272628,23.969,0.23969,0.00161352656428156,"red edge",0.00441540361635003
816,"nir",0.534834963786647,23.969,0.23969,0.128194592470021,"near infrared",0.725934412303111
817,"blue",0.00122452395477673,23.786,0.23786,0.000291265267883193,"blue",0.000495366841512902
817,"green",0.00323819376614881,23.786,0.23786,0.000770236769216156,"green",0.00127522357129062
817,"red",0.002557577937081,23.786,0.23786,0.000608345488114087,"red",0.00130591640158464
817,"re",0.0104393141706412,23.786,0.23786,0.00248309526862872,"red edge",0.0067949720020424
817,"nir",0.604127451632199,23.786,0.23786,0.143697755645235,"near infrared",0.813725008080929
818,"blue",0.000707402935977264,23.603,0.23603,0.000166968314978714,"blue",0.000283969892547938
818,"green",0.00319747651977649,23.603,0.23603,0.000754700382962845,"green",0.0012495011353401
818,"red",0.00185199641988111,23.603,0.23603,0.000437126714984538,"red",0.000938366368819142
818,"re",0.0111861118007136,23.603,0.23603,0.00264025796832243,"red edge",0.00722504657778509
818,"nir",0.656064676520964,23.603,0.23603,0.154850945599243,"near infrared",0.876882776584006
819,"blue",0.000724275614692284,23.42,0.2342,0.000169625348960933,"blue",0.000288488819713989
819,"green",0.00323564428616879,23.42,0.2342,0.000757787891820731,"green",0.0012546128934767
819,"red",0.00153958626246254,23.42,0.2342,0.000360571102668727,"red",0.000774026808963929
819,"re",0.0118760742685887,23.42,0.2342,0.00278137659370347,"red edge",0.00761121666177081
819,"nir",0.696490609412779,23.42,0.2342,0.163118100724473,"near infrared",0.923697640468813
820,"blue",0.000475007534162462,23.236,0.23236,0.00011037275063799,"blue",0.000187715484479113
820,"green",0.00259519138646836,23.236,0.23236,0.000603018670559788,"green",0.00099837303717498
820,"red",0.00155275841340688,23.236,0.23236,0.000360798944939223,"red",0.000774515910903251
820,"re",0.00784448514771438,23.236,0.23236,0.00182274456892291,"red edge",0.00498792715252762
820,"nir",0.720301498969325,23.236,0.23236,0.167369256300512,"near infrared",0.947770887750464
821,"blue",0.000349465043244507,23.053,0.23053,8.05621764191562e-05,"blue",0.0001370154126793
821,"green",0.00186580465010745,23.053,0.23053,0.000430123945989271,"green",0.000712124136919933
821,"red",0.00131143159193619,23.053,0.23053,0.00030232432488905,"red",0.000648990256662466
821,"re",0.00480346868600656,23.053,0.23053,0.00110734363618509,"red edge",0.00303023774382722
821,"nir",0.745429085166596,23.053,0.23053,0.171843767003455,"near infrared",0.973108940119908
822,"blue",0.000469444570026685,22.87,0.2287,0.000107361973165103,"blue",0.000182594931183894
822,"green",0.00265753321348629,22.87,0.2287,0.000607777845924315,"green",0.00100625244886669
822,"red",0.00284220479432773,22.87,0.2287,0.000650012236462752,"red",0.00139536111866129
822,"re",0.0029416285898007,22.87,0.2287,0.00067275045848742,"red edge",0.00184097669853308
822,"nir",0.762196402586436,22.87,0.2287,0.174314317271518,"near infrared",0.987099057973987
823,"blue",0.000794805940066831,22.687,0.22687,0.000180317623622962,"blue",0.000306673611764244
823,"green",0.00115967455212155,22.687,0.22687,0.000263095365639816,"green",0.000435587374129972
823,"red",0.00224535437340054,22.687,0.22687,0.000509403546693381,"red",0.00109352080298082
823,"re",0.00449485732957192,22.687,0.22687,0.00101974828235998,"red edge",0.00279053370014011
823,"nir",0.775225458927652,22.687,0.22687,0.175875399866916,"near infrared",0.995939084332449
824,"blue",0.000631442035941507,22.504,0.22504,0.000142099715768277,"blue",0.00024167484125928
824,"green",0.00203340298907063,22.504,0.22504,0.000457597008660455,"green",0.000757609237727951
824,"red",0.00222411673788759,22.504,0.22504,0.000500515230694223,"red",0.00107444053054919
824,"re",0.0030367203171624,22.504,0.22504,0.000683383540174227,"red edge",0.0018700740486308
824,"nir",0.782172315801846,22.504,0.22504,0.176020057948047,"near infrared",0.996758247427298
825,"blue",0.000609153620681859,22.321,0.22321,0.000135969179672398,"blue",0.000231248385936724
825,"green",0.00194977230651335,22.321,0.22321,0.000435208676536845,"green",0.000720542546046944
825,"red",0.0022937003523267,22.321,0.22321,0.000511976855642843,"red",0.00109904484553411
825,"re",0.00326828532598692,22.321,0.22321,0.00072951396761354,"red edge",0.00199630962519226
825,"nir",0.791149712053703,22.321,0.22321,0.176592527227507,"near infrared",1
826,"blue",0.000545431007010835,22.138,0.22138,0.000120747516332059,"blue",0.000205360275945867
826,"green",0.00263481015651373,22.138,0.22138,0.00058329427244901,"green",0.000965716822351604
826,"red",0.00245709355246327,22.138,0.22138,0.000543951370644319,"red",0.00116768354572829
826,"re",0.00461588418473506,22.138,0.22138,0.00102186444081665,"red edge",0.00279632455224579
826,"nir",0.788793650732671,22.138,0.22138,0.174623138399199,"near infrared",0.988847835980222
827,"blue",0.000731183120005349,21.954,0.21954,0.000160523942165974,"blue",0.000273009682190627
827,"green",0.00175774558942544,21.954,0.21954,0.000385895466702461,"green",0.000638898342510928
827,"red",0.0026156723219111,21.954,0.21954,0.000574244701552363,"red",0.00123271330014315
827,"re",0.00310864987187644,21.954,0.21954,0.000682472992871754,"red edge",0.0018675823426117
827,"nir",0.79169530517572,21.954,0.21954,0.173808787298278,"near infrared",0.984236366210201
828,"blue",0.000824482472152113,21.771,0.21771,0.000179498079012237,"blue",0.000305279778478716
828,"green",0.00218880772034947,21.771,0.21771,0.000476525328797283,"green",0.000788947445624703
828,"red",0.00306058816097437,21.771,0.21771,0.00066632064852573,"red",0.00143036988130186
828,"re",0.00225444764776186,21.771,0.21771,0.000490815797394235,"red edge",0.00134311383199394
828,"nir",0.791794801638568,21.771,0.21771,0.172381646264733,"near infrared",0.976154817936608
829,"blue",0.000734741997742253,21.588,0.21588,0.000158616102472598,"blue",0.000269764940619174
829,"green",0.00269794719271447,21.588,0.21588,0.0005824328399632,"green",0.00096429061283411
829,"red",0.00308136603044877,21.588,0.21588,0.000665205298653281,"red",0.00142797559430475
829,"re",0.00362109452807169,21.588,0.21588,0.000781721886720117,"red edge",0.00213917621315447
829,"nir",0.795507350213057,21.588,0.21588,0.171734126763995,"near infrared",0.972488074440131
830,"blue",0.000754151029485803,21.405,0.21405,0.000161426027861436,"blue",0.000274543896499743
830,"green",0.00258904196547417,21.405,0.21405,0.000554184432709746,"green",0.000917521831829692
830,"red",0.00148660805361899,21.405,0.21405,0.000318208453877145,"red",0.000683088223978284
830,"re",0.00274977201689554,21.405,0.21405,0.00058858870021649,"red edge",0.00161066866391247
830,"nir",0.800211942415895,21.405,0.21405,0.171285366274122,"near infrared",0.969946854282529
831,"blue",0.00132663581916712,21.222,0.21222,0.000281538653543646,"blue",0.000478824387759276
831,"green",0.00320778490061675,21.222,0.21222,0.000680756111608887,"green",0.00112707712033438
831,"red",0.00269844478090226,21.222,0.21222,0.000572663951403078,"red",0.00122931995279843
831,"re",0.00255656120952146,21.222,0.21222,0.000542553419884644,"red edge",0.00148469345671318
831,"nir",0.805598030876472,21.222,0.21222,0.170964014112605,"near infrared",0.968127116117145
832,"blue",0.000861483565820012,21.039,0.21039,0.000181247527412872,"blue",0.000308255137452723
832,"green",0.00358927314347824,21.039,0.21039,0.000755147176656387,"green",0.00125024085833475
832,"red",0.00192830147449376,21.039,0.21039,0.000405695347218742,"red",0.000870893625959094
832,"re",0.00563571251499695,21.039,0.21039,0.00118569755603021,"red edge",0.00324465267116582
832,"nir",0.807953654833992,21.039,0.21039,0.169985369440524,"near infrared",0.96258529230701
833,"blue",0.00053070628123946,20.856,0.20856,0.000110684102015302,"blue",0.000188245012594499
833,"green",0.003007052474354,20.856,0.20856,0.00062715086405127,"green",0.00103832691005825
833,"red",0.0021271933669363,20.856,0.20856,0.000443647448608235,"red",0.000952364225556681
833,"re",0.00331216413443523,20.856,0.20856,0.000690784951877812,"red edge",0.00189032795750689
833,"nir",0.813461622559631,20.856,0.20856,0.169655556001037,"near infrared",0.960717640007873
834,"blue",0.000566842417807849,20.672,0.20672,0.000117177664609239,"blue",0.000199288882039362
834,"green",0.00105896487889335,20.672,0.20672,0.000218909219764833,"green",0.000362431667993525
834,"red",0.00285848158226279,20.672,0.20672,0.000590905312685364,"red",0.00126847811760971
834,"re",0.00453868545775885,20.672,0.20672,0.000938237057827909,"red edge",0.00256747883166803
834,"nir",0.817148537294797,20.672,0.20672,0.16892094562958,"near infrared",0.956557722354564
835,"blue",0.000225575960101765,20.491,0.20491,4.62227699844527e-05,"blue",7.86129693374846e-05
835,"green",0.00115036841135296,20.491,0.20491,0.000235721991170335,"green",0.000390267319642349
835,"red",0.00212809474098466,20.491,0.20491,0.000436067893375167,"red",0.000936093429292102
835,"re",0,20.491,0.20491,0,"red edge",0
835,"nir",0.819325762357368,20.491,0.20491,0.167888041964648,"near infrared",0.950708643227895
836,"blue",0.0011718343124122,20.31,0.2031,0.000237999548850918,"blue",0.000404775638553154
836,"green",0.00204737993843695,20.31,0.2031,0.000415822865496545,"green",0.000688446904582911
836,"red",0.00317383073776355,20.31,0.2031,0.000644605022839777,"red",0.00138375362079194
836,"re",0.00513031257897086,20.31,0.2031,0.00104196648478898,"red edge",0.00285133364823238
836,"nir",0.822140367991961,20.31,0.2031,0.166976708739167,"near infrared",0.945547987566022
837,"blue",0.000599448465333346,20.129,0.20129,0.000120662981586949,"blue",0.000205216504221943
837,"green",0.000814284725756601,20.129,0.20129,0.000163907372447546,"green",0.000271369211659596
837,"red",0.00456873307904279,20.129,0.20129,0.000919640281480523,"red",0.00197416328485715
837,"re",0.004941169468293,20.129,0.20129,0.000994608002272698,"red edge",0.00272173750795417
837,"nir",0.823311683844294,20.129,0.20129,0.165724408841018,"near infrared",0.938456521591723
838,"blue",0.000649976561240686,19.948,0.19948,0.000129657324436292,"blue",0.000220513553681852
838,"green",0.00104663690654962,19.948,0.19948,0.000208783130118518,"green",0.000345666656612512
838,"red",0.00357589423733475,19.948,0.19948,0.000713319382463536,"red",0.00153126060655958
838,"re",0.00273502098045169,19.948,0.19948,0.000545581985180503,"red edge",0.00149298110344656
838,"nir",0.823733257901806,19.948,0.19948,0.164318310286252,"near infrared",0.930494131694249
839,"blue",0.00135747901231147,19.767,0.19767,0.000268332876363608,"blue",0.000456364778417794
839,"green",0.00180674972376141,19.767,0.19767,0.000357140217895918,"green",0.000591290421749436
839,"red",0.00210482139343323,19.767,0.19767,0.000416060044839947,"red",0.000893143201053267
839,"re",0.0058462784442141,19.767,0.19767,0.0011556338600678,"red edge",0.00316238358752519
839,"nir",0.826112127721208,19.767,0.19767,0.163297584286651,"near infrared",0.924714011687891
840,"blue",0.00100067051003295,19.586,0.19586,0.000195991326095054,"blue",0.000333330523330943
840,"green",0.00190957553484405,19.586,0.19586,0.000374009464254556,"green",0.000619219574766028
840,"red",0.00200508607479811,19.586,0.19586,0.000392716158609958,"red",0.000843031604106976
840,"re",0.0022950810354022,19.586,0.19586,0.000449514571593875,"red edge",0.00123009333032046
840,"nir",0.826815096501995,19.586,0.19586,0.161940004800881,"near infrared",0.917026373331476
841,"blue",0.000901515577708519,19.405,0.19405,0.000174939097854338,"blue",0.000297526131388838
841,"green",0.00184679748404268,19.405,0.19405,0.000358371051778482,"green",0.000593328221608026
841,"red",0.00292475809549497,19.405,0.19405,0.000567549308430799,"red",0.0012183405072757
841,"re",0.00128997010103437,19.405,0.19405,0.00025031869810572,"red edge",0.000684995282583495
841,"nir",0.821981567082602,19.405,0.19405,0.159505523092379,"near infrared",0.903240502849168
842,"blue",0.000456359731326319,19.223,0.19223,8.77260311528583e-05,"blue",0.000149199275582976
842,"green",0.00183657537848029,19.223,0.19223,0.000353044885005266,"green",0.00058451008452955
842,"red",0.00237741375338793,19.223,0.19223,0.000457010245813762,"red",0.000981049728092165
842,"re",0,19.223,0.19223,0,"red edge",0
842,"nir",0.815495925322788,19.223,0.19223,0.1567627817248,"near infrared",0.887709033819078
843,"blue",0.000754277009187116,19.042,0.19042,0.000143629428089411,"blue",0.000244276486029529
843,"green",0.0023951768112424,19.042,0.19042,0.000456089568396778,"green",0.000755113481314622
843,"red",0.00196217303396877,19.042,0.19042,0.000373636989128333,"red",0.00080207494240491
843,"re",0.000789011907384313,19.042,0.19042,0.000150243647404121,"red edge",0.000411140639867403
843,"nir",0.81096200858663,19.042,0.19042,0.154423385675066,"near infrared",0.874461610009805
844,"blue",0.000810577265650066,18.861,0.18861,0.000152882978074259,"blue",0.00026001437974439
844,"green",0.00250191672233755,18.861,0.18861,0.000471886513000085,"green",0.000781267304291692
844,"red",0.00418501065174869,18.861,0.18861,0.00078933485902632,"red",0.00169444067373712
844,"re",0.000531749840974782,18.861,0.18861,0.000100293337506254,"red edge",0.000274451982957035
844,"nir",0.805697560632122,18.861,0.18861,0.151962616910825,"near infrared",0.860526882403402
845,"blue",0.000572307165121541,18.68,0.1868,0.000106906978444704,"blue",0.000181821102916668
845,"green",0.00183438141059902,18.68,0.1868,0.000342662447499897,"green",0.000567320657117805
845,"red",0.00182895589787555,18.68,0.1868,0.000341648961723153,"red",0.000733407235552566
845,"re",0.00431127933609876,18.68,0.1868,0.000805346979983248,"red edge",0.00220382610770212
845,"nir",0.798842618298434,18.68,0.1868,0.149223801098147,"near infrared",0.845017642824149
846,"blue",0.000732546859870976,18.499,0.18499,0.000135513843607532,"blue",0.0002304739771309
846,"green",0.00233263833245895,18.499,0.18499,0.000431514765121581,"green",0.000714426812424154
846,"red",0.00211727147460024,18.499,0.18499,0.000391674050086298,"red",0.000840794542042955
846,"re",0.00191665117764276,18.499,0.18499,0.000354561301352134,"red edge",0.000970254402291203
846,"nir",0.792634081175953,18.499,0.18499,0.14662937867674,"near infrared",0.830326067466232
847,"blue",0.000342499674645297,18.318,0.18318,6.27390904015255e-05,"blue",0.000106702955959925
847,"green",0.0028812272366297,18.318,0.18318,0.000527783205205828,"green",0.000873811288566139
847,"red",0.0018371174696178,18.318,0.18318,0.000336523178084589,"red",0.000722403874706862
847,"re",0.00165495893769032,18.318,0.18318,0.000303155378206113,"red edge",0.000829582470396596
847,"nir",0.784990465770044,18.318,0.18318,0.143794553519757,"near infrared",0.814273150610183
848,"blue",0.00124574823190759,18.137,0.18137,0.00022594135682108,"blue",0.000384267774558287
848,"green",0.00236953914355746,18.137,0.18137,0.000429763314467017,"green",0.000711527066205955
848,"red",0.00260884674486756,18.137,0.18137,0.000473166534116629,"red",0.0010157319313725
848,"re",0.000554595800052849,18.137,0.18137,0.000100587040255585,"red edge",0.000275255698377802
848,"nir",0.775635508640632,18.137,0.18137,0.140677012202151,"near infrared",0.796619281748626
849,"blue",0.00113866707664666,17.956,0.17956,0.000204459060282674,"blue",0.000347731947743052
849,"green",0.0023259430169401,17.956,0.17956,0.000417646328121764,"green",0.000691465875649969
849,"red",0.00358784401715571,17.956,0.17956,0.000644233271720479,"red",0.00138295559418784
849,"re",0,17.956,0.17956,0,"red edge",0
849,"nir",0.769346119487031,17.956,0.17956,0.138143789215091,"near infrared",0.782274263718523
850,"blue",0.000798236951452502,17.775,0.17775,0.000141886618120682,"blue",0.000241312417310177
850,"green",0.00315473814633538,17.775,0.17775,0.000560754705511114,"green",0.000928399742468313
850,"red",0.00298614480316795,17.775,0.17775,0.000530787238763103,"red",0.00113942451188619
850,"re",0.000566554287480079,17.775,0.17775,0.000100705024599584,"red edge",0.000275578561670355
850,"nir",0.7602013452951,17.775,0.17775,0.135125789126204,"near infrared",0.765184072325548
851,"blue",0.00266719636401294,17.594,0.17594,0.000469266528284437,"blue",0.00079810091890946
851,"green",0.00486040982596831,17.594,0.17594,0.000855140504780864,"green",0.00141579235378711
851,"red",0.00366376958353872,17.594,0.17594,0.000644603620527802,"red",0.00138375061049229
851,"re",0.00146439404343498,17.594,0.17594,0.00025764548800195,"red edge",0.00070504498943072
851,"nir",0.751754445951339,17.594,0.17594,0.132263677220679,"near infrared",0.748976637331211
852,"blue",0.00165955419560656,17.413,0.17413,0.00028897817208097,"blue",0.000491477083451399
852,"green",0.00382419629397654,17.413,0.17413,0.000665907300670135,"green",0.00110249305154992
852,"red",0.0046941706870167,17.413,0.17413,0.000817395941730218,"red",0.00175467853012831
852,"re",0.00146686733400466,17.413,0.17413,0.000255425608870231,"red edge",0.000698970306458013
852,"nir",0.744287113540254,17.413,0.17413,0.129602715080764,"near infrared",0.733908263931209
853,"blue",0.00122758531971489,17.232,0.17232,0.00021153750229327,"blue",0.00035977054570945
853,"green",0.00477387922681127,17.232,0.17232,0.000822634868364118,"green",0.0013619751959791
853,"red",0.00423481589342983,17.232,0.17232,0.000729743474755828,"red",0.00156651769636251
853,"re",0.00218680504103079,17.232,0.17232,0.000376830244670426,"red edge",0.00103119320245509
853,"nir",0.740235110339298,17.232,0.17232,0.127557314213668,"near infrared",0.72232566245192
854,"blue",0.00193739213103278,17.051,0.17051,0.000330344732262399,"blue",0.00056183089669612
854,"green",0.00441423778080872,17.051,0.17051,0.000752671684005695,"green",0.00124614236978566
854,"red",0.00315405436699335,17.051,0.17051,0.000537797810116036,"red",0.00115447388809289
854,"re",0.00159735592870697,17.051,0.17051,0.000272365159403825,"red edge",0.000745325262329891
854,"nir",0.733578095181384,17.051,0.17051,0.125082401009378,"near infrared",0.708310838364253
