"wavelength_nm","blue","green","red","re","nir"
766,0.000294413709866891,0.00124744461300251,0.000606052372545266,0.00372143778567997,0.00144547217023975
767,0.00021323944582871,0.00121351666958331,0.000528881642132663,0.00309843952990019,0.00125544351517391
768,0.000276148339438318,0.00101401435209213,0.000836243692821852,0.00203666941365532,0.0019164219719322
769,0.000269195738022668,0.000901207199430546,0.000654679884935668,0.00345289105316956,0.00223855190091022
770,0.000309921142110358,0.000825944134006632,0.000753026150340117,0.00217669847635492,0.00199947335368866
771,0.000350070952889938,0.000779475998446305,0.000870141900927453,0.00251093745099307,0.00229427339573525
772,0.000205386819689206,0.000417347844817277,0.00108938784639062,0.00317623956031844,0.00215922433642732
773,0.00017705613017091,0.000710182210254668,0.000675476906886285,0.00287392797083627,0.00200411756660211
774,0.000112547136196653,0.000800157416441097,0.000529839499445993,0.00377885405803818,0.00227278927145989
775,0.000172987737382823,0.000876230131202768,0.000444647213742776,0.0035572330134868,0.00221125377205069
776,0.000165294703150209,0.000788028206130494,0.000991913733973342,0.00324649131856986,0.0027177083138881
777,0.000136152288934359,0.000762349987713144,0.000913697903832819,0.00270511377625462,0.00290315434928007
778,0.000250883795704708,0.000725088138551565,0.000793200039398194,0.00271458340657695,0.00287717635750975
779,0.00040379509972757,0.000746403744029817,0.00105609054505407,0.00375215858161364,0.00258295857623017
780,0.000473989700177916,0.000886343137939236,0.00113076206990041,0.00318495574605562,0.00309899529189027
781,0.000209360263404882,0.000898724715471505,0.00124810207255109,0.00262480539873849,0.00281916861539714
782,0.000160209450904512,0.000899184816534251,0.000753677311621577,0.00125754072389081,0.00284634451417139
783,0.000183655362737626,0.000707865057729431,0.000682294104104697,0.00115410816726539,0.00292557027886654
784,0.000126868872344638,0.000918178937515372,0.000775265380971632,0.0029125431872269,0.0026984695523504
785,0.000132069589777648,0.00117100011709613,0.000911594339500241,0.00269262954417171,0.00313384659725834
786,0.000269697963788406,0.00122742269682479,0.00103045156301957,0.00106099248823321,0.00375138511902858
787,0.000284159088379387,0.000969237407095492,0.0012532950777018,0.00248835307387032,0.0044371494442458
788,0.000344178390368093,0.000814547329597134,0.00131276740897315,0.00335590286367755,0.0042521298043747
789,0.000367361752576286,0.000949895799882663,0.00121268861728762,0.00336285497556004,0.00400880457779988
790,0.000351338276307178,0.000897280939017344,0.000869817068867192,0.00422991902175892,0.00478680488421252
791,0.0001687846806797,0.000886973041914586,0.00113911448919304,0.00241356724805953,0.00503683712796922
792,0.000312653576371757,0.000804766027943033,0.000704616509060523,0.00244186374627382,0.00567264490675605
793,0.000225383226823203,0.00102850336554998,0.000673355588185633,0.00229699690818541,0.00705415079711812
794,0.000280018653905663,0.00142891988021087,0.000852432169995765,0.0035570325855545,0.0080358842269734
795,0.000161707491086909,0.00170682104176928,0.000825912270140771,0.00146916045313083,0.0084259376206255
796,0.000200724917627135,0.00175830826036993,0.00091533818894655,0.00135633969879872,0.00955240673038706
797,0.000248565286461308,0.00145177183709363,0.000766231149476756,0.00197935421525276,0.0104430243373468
798,0.000349666346245628,0.0021910845331531,0.000756966916781638,0.00284508216025777,0.0129838795319663
799,0.00030321466266993,0.00190617471020512,0.000628167310337276,0.00186429995799831,0.0157990475238697
800,0.00025148404993741,0.00224673586784253,0.00125201434345958,0.00174915354158762,0.0196564380382038
801,0.000231330583322263,0.00194218077619796,0.00117500541966302,0.0014957683029222,0.0225317877650196
802,9.22285963538918e-05,0.00203924491778228,0.00101802922077436,0.000751250346535666,0.0280707792001376
803,0.000243764508130836,0.00215328163717178,0.00102387456363175,0.00175836577172636,0.0347999359046765
804,0.000258926744508522,0.00207411344985129,0.000796470287636525,0.00266808150925456,0.0437707686775974
805,0.000229608802486218,0.00213574368198253,0.000645408005851704,0.00304042164029968,0.0521624332803852
806,0.000400944616849994,0.00161469348664359,0.000641234861434862,0.00366774360788792,0.0662514180204114
807,0.000275829081800274,0.00172770515595897,0.00114194659181311,0.00255529867371249,0.0855165327150572
808,0.000152093952083517,0.00170510042872472,0.000548886056698165,0.00252752766009403,0.112450917691698
809,0.000222456618655545,0.00145804894142411,0.00089705374711388,0.00243032283476061,0.150144938496253
810,0.000430378829348906,0.00144815130382937,0.000743166552510372,0.00320219582338783,0.182109996918384
811,0.000452179467845614,0.00124002585021013,0.000735708177843774,0.00270764921701308,0.244029992026893
812,0.000304613269200906,0.000891599799382115,0.000926003820074975,0.00310626351927583,0.327177086422324
813,0.000225688490431123,0.00114439512356693,0.000919565759915977,0.00324492757629076,0.430455813417807
814,0.000215258153001243,0.000937185896086857,0.000679288797534545,0.00480075627577825,0.544837144213736
815,6.03521952980038e-05,0.000888475864222422,0.000656233079793432,0.00493567984237415,0.617461807764714
816,0.000326550281113738,0.00118821298961068,0.00112128528962895,0.00441540361635003,0.725934412303111
817,0.000495366841512902,0.00127522357129062,0.00130591640158464,0.0067949720020424,0.813725008080929
818,0.000283969892547938,0.0012495011353401,0.000938366368819142,0.00722504657778509,0.876882776584006
819,0.000288488819713989,0.0012546128934767,0.000774026808963929,0.00761121666177081,0.923697640468813
820,0.000187715484479113,0.00099837303717498,0.000774515910903251,0.00498792715252762,0.947770887750464
821,0.0001370154126793,0.000712124136919933,0.000648990256662466,0.00303023774382722,0.973108940119908
822,0.000182594931183894,0.00100625244886669,0.00139536111866129,0.00184097669853308,0.987099057973987
823,0.000306673611764244,0.000435587374129972,0.00109352080298082,0.00279053370014011,0.995939084332449
824,0.00024167484125928,0.000757609237727951,0.00107444053054919,0.0018700740486308,0.996758247427298
825,0.000231248385936724,0.000720542546046944,0.00109904484553411,0.00199630962519226,1
826,0.000205360275945867,0.000965716822351604,0.00116768354572829,0.00279632455224579,0.988847835980222
827,0.000273009682190627,0.000638898342510928,0.00123271330014315,0.0018675823426117,0.984236366210201
828,0.000305279778478716,0.000788947445624703,0.00143036988130186,0.00134311383199394,0.976154817936608
829,0.000269764940619174,0.00096429061283411,0.00142797559430475,0.00213917621315447,0.972488074440131
830,0.000274543896499743,0.000917521831829692,0.000683088223978284,0.00161066866391247,0.969946854282529
831,0.000478824387759276,0.00112707712033438,0.00122931995279843,0.00148469345671318,0.968127116117145
832,0.000308255137452723,0.00125024085833475,0.000870893625959094,0.00324465267116582,0.96258529230701
833,0.000188245012594499,0.00103832691005825,0.000952364225556681,0.00189032795750689,0.960717640007873
834,0.000199288882039362,0.000362431667993525,0.00126847811760971,0.00256747883166803,0.956557722354564
835,7.86129693374846e-05,0.000390267319642349,0.000936093429292102,0,0.950708643227895
836,0.000404775638553154,0.000688446904582911,0.00138375362079194,0.00285133364823238,0.945547987566022
837,0.000205216504221943,0.000271369211659596,0.00197416328485715,0.00272173750795417,0.938456521591723
838,0.000220513553681852,0.000345666656612512,0.00153126060655958,0.00149298110344656,0.930494131694249
839,0.000456364778417794,0.000591290421749436,0.000893143201053267,0.00316238358752519,0.924714011687891
840,0.000333330523330943,0.000619219574766028,0.000843031604106976,0.00123009333032046,0.917026373331476
841,0.000297526131388838,0.000593328221608026,0.0012183405072757,0.000684995282583495,0.903240502849168
842,0.000149199275582976,0.00058451008452955,0.000981049728092165,0,0.887709033819078
843,0.000244276486029529,0.000755113481314622,0.00080207494240491,0.000411140639867403,0.874461610009805
844,0.00026001437974439,0.000781267304291692,0.00169444067373712,0.000274451982957035,0.860526882403402
845,0.000181821102916668,0.000567320657117805,0.000733407235552566,0.00220382610770212,0.845017642824149
846,0.0002304739771309,0.000714426812424154,0.000840794542042955,0.000970254402291203,0.830326067466232
847,0.000106702955959925,0.000873811288566139,0.000722403874706862,0.000829582470396596,0.814273150610183
848,0.000384267774558287,0.000711527066205955,0.0010157319313725,0.000275255698377802,0.796619281748626
849,0.000347731947743052,0.000691465875649969,0.00138295559418784,0,0.782274263718523
850,0.000241312417310177,0.000928399742468313,0.00113942451188619,0.000275578561670355,0.765184072325548
851,0.00079810091890946,0.00141579235378711,0.00138375061049229,0.00070504498943072,0.748976637331211
852,0.000491477083451399,0.00110249305154992,0.00175467853012831,0.000698970306458013,0.733908263931209
853,0.00035977054570945,0.0013619751959791,0.00156651769636251,0.00103119320245509,0.72232566245192
854,0.00056183089669612,0.00124614236978566,0.00115447388809289,0.000745325262329891,0.708310838364253
855,0.000574453698399977,0.000973752834152194,0.00177541935167368,0.000931165669053686,0.699106222839478
856,0.000634240750113015,0.00123374826965953,0.0014811850186699,0.0011236444601133,0.68006161215824
857,0.000619909337319401,0.00105953473829831,0.00170691885064949,0.000770205426642519,0.663851324581813
858,0.000720729755135412,0.00112938792308745,0.00130834702447352,0.000296447647296364,0.644178600845935
859,0.000377448645682143,0.000855989501933349,0.00125289481644638,0.000585567475629242,0.621770728495182
860,0.00068079037947837,0.00105353308609767,0.0016402992439114,0.00062151736383492,0.592866666097995
861,0.000615983827677548,0.000951985264372722,0.00153174773502301,0.000421422322796133,0.565635834194307
862,0.000610252326445565,0.00132338592404024,0.00115285842648098,0.000478304126209496,0.525662302253864
863,0.000642561183414083,0.00101439943639026,0.00138930473747228,0.000299624979411588,0.477544472754037
864,0.000699700057165521,0.000972222081538428,0.00139953231783333,0.000285412565060023,0.417024167023654
865,0.000469942713723967,0.00111799601204401,0.00132962487155432,0.000993112589655653,0.347204025692555
866,0.000250119879441726,0.00119771017264193,0.00108005185055751,0.000334224341280664,0.299890364697505
867,0.000259058842578604,0.000929108754763262,0.00109755715683558,0.000888178896955128,0.231898896089394
868,0.000255071778930551,0.00102420213436081,0.00137920627104075,0.000834200397242894,0.172507267933708
869,0.000664851096680189,0.000996793082834222,0.00141935579743042,0.000262180894909236,0.125722374738471
